1.202318600000000060e+03 0.000000000000000000e+00 1.008999999999999897e+00 1.254000000000000115e-01 -9.999999999000000000e+09
1.202348500000000058e+03 0.000000000000000000e+00 8.608000000000000096e-01 1.178000000000000019e-01 -9.999999999000000000e+09
1.202378400000000056e+03 0.000000000000000000e+00 1.212399999999999922e+00 1.356999999999999873e-01 -9.999999999000000000e+09
1.202408300000000054e+03 0.000000000000000000e+00 9.868999999999999995e-01 1.255000000000000004e-01 -9.999999999000000000e+09
1.202438200000000052e+03 0.000000000000000000e+00 1.086600000000000010e+00 1.293999999999999873e-01 -9.999999999000000000e+09
1.202468100000000049e+03 0.000000000000000000e+00 9.306999999999999718e-01 1.174000000000000044e-01 -9.999999999000000000e+09
1.202498000000000047e+03 0.000000000000000000e+00 9.517999999999999794e-01 1.247999999999999943e-01 -9.999999999000000000e+09
1.202527900000000045e+03 0.000000000000000000e+00 8.254000000000000226e-01 1.121000000000000052e-01 -9.999999999000000000e+09
1.202557800000000043e+03 0.000000000000000000e+00 9.059000000000000385e-01 1.221000000000000002e-01 -9.999999999000000000e+09
1.202587800000000016e+03 0.000000000000000000e+00 9.926000000000000378e-01 1.252000000000000057e-01 -9.999999999000000000e+09
1.202617700000000013e+03 0.000000000000000000e+00 1.007300000000000084e+00 1.131000000000000061e-01 -9.999999999000000000e+09
1.202647600000000011e+03 0.000000000000000000e+00 9.714000000000000412e-01 1.048000000000000043e-01 -9.999999999000000000e+09
1.202677500000000009e+03 0.000000000000000000e+00 1.005200000000000093e+00 1.006999999999999978e-01 -9.999999999000000000e+09
1.202707400000000007e+03 0.000000000000000000e+00 9.264000000000000012e-01 8.970000000000000195e-02 -9.999999999000000000e+09
1.202737300000000005e+03 0.000000000000000000e+00 1.054300000000000015e+00 9.560000000000000442e-02 -9.999999999000000000e+09
1.202767200000000003e+03 0.000000000000000000e+00 8.992999999999999883e-01 8.840000000000000635e-02 -9.999999999000000000e+09
1.202797100000000000e+03 0.000000000000000000e+00 9.641999999999999460e-01 9.149999999999999800e-02 -9.999999999000000000e+09
1.202826999999999998e+03 0.000000000000000000e+00 1.235999999999999988e+00 1.034999999999999948e-01 -9.999999999000000000e+09
1.202856899999999996e+03 0.000000000000000000e+00 1.008899999999999908e+00 9.370000000000000551e-02 -9.999999999000000000e+09
1.202886899999999969e+03 0.000000000000000000e+00 1.065299999999999914e+00 9.619999999999999385e-02 -9.999999999000000000e+09
1.202916799999999967e+03 0.000000000000000000e+00 1.133000000000000007e+00 9.919999999999999651e-02 -9.999999999000000000e+09
1.202946699999999964e+03 0.000000000000000000e+00 9.997000000000000330e-01 9.329999999999999405e-02 -9.999999999000000000e+09
1.202976599999999962e+03 0.000000000000000000e+00 9.997000000000000330e-01 9.329999999999999405e-02 -9.999999999000000000e+09
1.203006499999999960e+03 0.000000000000000000e+00 9.877000000000000224e-01 9.270000000000000462e-02 9.961445278146617843e-01
1.203036399999999958e+03 0.000000000000000000e+00 9.677000000000000046e-01 9.180000000000000659e-02 9.965081848224831562e-01
1.203066299999999956e+03 0.000000000000000000e+00 9.781999999999999584e-01 9.229999999999999316e-02 9.968398366694941615e-01
1.203096199999999953e+03 0.000000000000000000e+00 1.031500000000000083e+00 9.479999999999999538e-02 9.971433343455965437e-01
1.203126099999999951e+03 0.000000000000000000e+00 9.071000000000000174e-01 8.899999999999999578e-02 9.974220434235648858e-01
1.203155999999999949e+03 0.000000000000000000e+00 9.931999999999999718e-01 9.299999999999999933e-02 9.976787864334488720e-01
1.203185999999999922e+03 0.000000000000000000e+00 8.507000000000000117e-01 8.619999999999999885e-02 9.979159709335583273e-01
1.203215899999999920e+03 0.000000000000000000e+00 1.039299999999999891e+00 9.520000000000000684e-02 9.981356705419125452e-01
1.203245799999999917e+03 0.000000000000000000e+00 9.636000000000000121e-01 9.170000000000000373e-02 9.983396798159751562e-01
1.203275699999999915e+03 0.000000000000000000e+00 1.030100000000000016e+00 9.479999999999999538e-02 9.985295592728673508e-01
1.203305599999999913e+03 0.000000000000000000e+00 9.605000000000000204e-01 9.160000000000000087e-02 9.987066618072001356e-01
1.203335499999999911e+03 0.000000000000000000e+00 1.022499999999999964e+00 9.450000000000000067e-02 9.988718547983312934e-01
1.203365399999999909e+03 0.000000000000000000e+00 1.057500000000000107e+00 9.610000000000000486e-02 9.990252773255343666e-01
1.203395299999999907e+03 0.000000000000000000e+00 9.312000000000000277e-01 9.020000000000000240e-02 9.991669044696431801e-01
1.203425199999999904e+03 0.000000000000000000e+00 1.010000000000000009e+00 9.400000000000000022e-02 9.992967599877575768e-01
1.203455099999999902e+03 0.000000000000000000e+00 9.465000000000000080e-01 9.099999999999999756e-02 9.994148477623961968e-01
1.203485100000000102e+03 0.000000000000000000e+00 1.002799999999999914e+00 9.370000000000000551e-02 9.995211669576898883e-01
1.203515000000000100e+03 0.000000000000000000e+00 1.111099999999999977e+00 9.850000000000000422e-02 9.996157171446408141e-01
1.203544900000000098e+03 0.000000000000000000e+00 9.716000000000000192e-01 9.220000000000000417e-02 9.996984974512346245e-01
1.203574800000000096e+03 0.000000000000000000e+00 9.580999999999999517e-01 9.160000000000000087e-02 9.997695066879902503e-01
1.203604700000000093e+03 0.000000000000000000e+00 9.049000000000000377e-01 8.909999999999999865e-02 9.998287437327274541e-01
1.203634600000000091e+03 0.000000000000000000e+00 1.134100000000000108e+00 9.959999999999999409e-02 9.998762074761793350e-01
1.203664500000000089e+03 0.000000000000000000e+00 8.134000000000000119e-01 8.450000000000000566e-02 9.999118918156497671e-01
1.203694400000000087e+03 0.000000000000000000e+00 1.024199999999999999e+00 9.470000000000000639e-02 9.999357709132907779e-01
1.203724300000000085e+03 0.000000000000000000e+00 1.025800000000000045e+00 9.479999999999999538e-02 9.999478679911613099e-01
1.203754200000000083e+03 0.000000000000000000e+00 1.064400000000000013e+00 9.660000000000000531e-02 9.999495333066351632e-01
1.203784200000000055e+03 0.000000000000000000e+00 9.282000000000000250e-01 9.030000000000000526e-02 9.999484464154340113e-01
1.203814100000000053e+03 0.000000000000000000e+00 1.018399999999999972e+00 9.460000000000000353e-02 9.999473209499241122e-01
1.203844000000000051e+03 0.000000000000000000e+00 9.434000000000000163e-01 9.110000000000000042e-02 9.999461584093890520e-01
1.203873900000000049e+03 0.000000000000000000e+00 1.036899999999999933e+00 9.539999999999999869e-02 9.999449568342326788e-01
1.203903800000000047e+03 0.000000000000000000e+00 9.174999999999999822e-01 8.980000000000000482e-02 9.999437143259871652e-01
1.203933700000000044e+03 0.000000000000000000e+00 8.423000000000000487e-01 8.609999999999999598e-02 9.999424289550544742e-01
1.203963600000000042e+03 0.000000000000000000e+00 9.290000000000000480e-01 9.039999999999999425e-02 9.999410986780216115e-01
1.203993500000000040e+03 0.000000000000000000e+00 1.124800000000000022e+00 9.940000000000000224e-02 9.999397213127753092e-01
1.204023400000000038e+03 0.000000000000000000e+00 1.124000000000000110e+00 9.940000000000000224e-02 9.999382944499750625e-01
1.204053300000000036e+03 0.000000000000000000e+00 9.733000000000000540e-01 9.260000000000000175e-02 9.999368153205230314e-01
1.204083300000000008e+03 0.000000000000000000e+00 1.057299999999999907e+00 9.650000000000000244e-02 9.999352813956712271e-01
1.204113200000000006e+03 0.000000000000000000e+00 1.124500000000000055e+00 9.950000000000000511e-02 9.999336908350503483e-01
1.204143100000000004e+03 0.000000000000000000e+00 1.125699999999999923e+00 9.959999999999999409e-02 9.999320408724861053e-01
1.204173000000000002e+03 0.000000000000000000e+00 1.049700000000000077e+00 9.619999999999999385e-02 9.999303280379071568e-01
1.204202900000000000e+03 0.000000000000000000e+00 1.093900000000000095e+00 9.819999999999999563e-02 9.999285488739982908e-01
1.204232799999999997e+03 0.000000000000000000e+00 1.059299999999999908e+00 9.669999999999999429e-02 9.999266997994838979e-01
1.204262699999999995e+03 0.000000000000000000e+00 8.653999999999999471e-01 8.749999999999999445e-02 9.999247769837668054e-01
1.204292599999999993e+03 0.000000000000000000e+00 1.038499999999999979e+00 9.579999999999999627e-02 9.999227763005422709e-01
1.204322499999999991e+03 0.000000000000000000e+00 9.163000000000000034e-01 9.009999999999999953e-02 9.999206931863917625e-01
1.204352399999999989e+03 0.000000000000000000e+00 9.171000000000000263e-01 9.020000000000000240e-02 9.999185224324539378e-01
1.204382399999999961e+03 0.000000000000000000e+00 9.723000000000000531e-01 9.279999999999999361e-02 9.999162590437254972e-01
1.204412299999999959e+03 0.000000000000000000e+00 1.055299999999999905e+00 9.669999999999999429e-02 9.999138988794106231e-01
1.204442199999999957e+03 0.000000000000000000e+00 9.115999999999999659e-01 8.999999999999999667e-02 9.999114362751599927e-01
1.204472099999999955e+03 0.000000000000000000e+00 1.088100000000000067e+00 9.819999999999999563e-02 9.999088643331575099e-01
1.204501999999999953e+03 0.000000000000000000e+00 9.061000000000000165e-01 8.970000000000000195e-02 9.999061759350895695e-01
1.204531899999999951e+03 0.000000000000000000e+00 9.737999999999999989e-01 9.310000000000000220e-02 9.999033634987949393e-01
1.204561799999999948e+03 0.000000000000000000e+00 9.478999999999999648e-01 9.180000000000000659e-02 9.999004187265647658e-01
1.204591699999999946e+03 0.000000000000000000e+00 1.037800000000000056e+00 9.610000000000000486e-02 9.998973323973729954e-01
1.204621599999999944e+03 0.000000000000000000e+00 9.687999999999999945e-01 9.289999999999999647e-02 9.998940937682992969e-01
1.204651499999999942e+03 0.000000000000000000e+00 9.798999999999999932e-01 9.349999999999999978e-02 9.998906890266171521e-01
1.204681499999999915e+03 0.000000000000000000e+00 9.072999999999999954e-01 8.999999999999999667e-02 9.998870986144682282e-01
1.204711399999999912e+03 0.000000000000000000e+00 9.491000000000000547e-01 9.210000000000000131e-02 9.998832858038658733e-01
1.204741299999999910e+03 0.000000000000000000e+00 1.159299999999999997e+00 1.015999999999999959e-01 9.998791571887835072e-01
1.204771199999999908e+03 0.000000000000000000e+00 1.059500000000000108e+00 9.719999999999999474e-02 9.998744699533650415e-01
1.204801099999999906e+03 0.000000000000000000e+00 9.334999999999999964e-01 9.139999999999999514e-02 9.998686236694915852e-01
1.204830999999999904e+03 0.000000000000000000e+00 9.619999999999999662e-01 9.279999999999999361e-02 9.998602777872921399e-01
1.204860899999999901e+03 0.000000000000000000e+00 9.116999999999999549e-01 9.039999999999999425e-02 9.998469174601153364e-01
1.204890799999999899e+03 0.000000000000000000e+00 1.007700000000000040e+00 9.500000000000000111e-02 9.998249372477290287e-01
1.204920699999999897e+03 0.000000000000000000e+00 1.114700000000000024e+00 9.990000000000000269e-02 9.997908511073043680e-01
1.204950599999999895e+03 0.000000000000000000e+00 1.030000000000000027e+00 9.610000000000000486e-02 9.997426918176162136e-01
1.204980600000000095e+03 0.000000000000000000e+00 7.992000000000000215e-01 8.490000000000000324e-02 9.996798949159033665e-01
1.205010500000000093e+03 0.000000000000000000e+00 1.005300000000000082e+00 9.510000000000000397e-02 9.996023770113986462e-01
1.205040400000000091e+03 0.000000000000000000e+00 1.069299999999999917e+00 9.810000000000000664e-02 9.995101147022369403e-01
1.205070300000000088e+03 0.000000000000000000e+00 1.131499999999999950e+00 1.009000000000000036e-01 9.994030824171376004e-01
1.205100200000000086e+03 0.000000000000000000e+00 9.789999999999999813e-01 9.400000000000000022e-02 9.992812486455988630e-01
1.205130100000000084e+03 0.000000000000000000e+00 1.079900000000000082e+00 9.869999999999999607e-02 9.991445763152271287e-01
1.205160000000000082e+03 0.000000000000000000e+00 9.283000000000000140e-01 9.160000000000000087e-02 9.989930216306316391e-01
1.205189900000000080e+03 0.000000000000000000e+00 8.923999999999999710e-01 8.989999999999999380e-02 9.988265287431329353e-01
1.205219800000000077e+03 0.000000000000000000e+00 9.553000000000000380e-01 9.289999999999999647e-02 9.986450153153104692e-01
1.205249700000000075e+03 0.000000000000000000e+00 9.808999999999999941e-01 9.420000000000000595e-02 9.984483385516266241e-01
1.205279700000000048e+03 0.000000000000000000e+00 1.046200000000000019e+00 9.729999999999999760e-02 9.982362293469728698e-01
1.205309600000000046e+03 0.000000000000000000e+00 9.402000000000000357e-01 9.239999999999999603e-02 9.980081722548286294e-01
1.205339500000000044e+03 0.000000000000000000e+00 9.636000000000000121e-01 9.360000000000000264e-02 9.977632362805373134e-01
1.205369400000000041e+03 0.000000000000000000e+00 9.041000000000000147e-01 9.070000000000000284e-02 9.974999753570804595e-01
1.205399300000000039e+03 0.000000000000000000e+00 8.780999999999999917e-01 8.949999999999999623e-02 9.972164761844931613e-01
1.205429200000000037e+03 0.000000000000000000e+00 8.628000000000000114e-01 8.880000000000000393e-02 9.969105111056794088e-01
1.205459100000000035e+03 0.000000000000000000e+00 8.497999999999999998e-01 8.820000000000000062e-02 9.965797862054399658e-01
1.205489000000000033e+03 0.000000000000000000e+00 8.589999999999999858e-01 8.859999999999999820e-02 9.962220613416592485e-01
1.205518900000000031e+03 0.000000000000000000e+00 9.671999999999999487e-01 9.400000000000000022e-02 9.958347619802173645e-01
1.205548800000000028e+03 0.000000000000000000e+00 1.014599999999999946e+00 9.629999999999999671e-02 9.954144444194602537e-01
1.205578800000000001e+03 0.000000000000000000e+00 1.092799999999999994e+00 9.990000000000000269e-02 9.949565870986851746e-01
1.205608699999999999e+03 0.000000000000000000e+00 9.752999999999999448e-01 9.450000000000000067e-02 9.944555704710863475e-01
1.205638599999999997e+03 0.000000000000000000e+00 1.065399999999999903e+00 9.869999999999999607e-02 9.939045676563739162e-01
1.205668499999999995e+03 0.000000000000000000e+00 1.058300000000000018e+00 9.850000000000000422e-02 9.932953049369752652e-01
1.205698399999999992e+03 0.000000000000000000e+00 1.044100000000000028e+00 9.790000000000000091e-02 9.926176718695972623e-01
1.205728299999999990e+03 0.000000000000000000e+00 1.122600000000000042e+00 1.015000000000000069e-01 9.918591482488445799e-01
1.205758199999999988e+03 0.000000000000000000e+00 1.023900000000000032e+00 9.710000000000000575e-02 9.910039846160022536e-01
1.205788099999999986e+03 0.000000000000000000e+00 1.013099999999999890e+00 9.660000000000000531e-02 9.900320343351803887e-01
1.205817999999999984e+03 0.000000000000000000e+00 1.060899999999999954e+00 9.890000000000000180e-02 9.889170746624212915e-01
1.205847899999999981e+03 0.000000000000000000e+00 9.096999999999999531e-01 9.170000000000000373e-02 9.876243622551815760e-01
1.205877899999999954e+03 0.000000000000000000e+00 1.038200000000000012e+00 9.790000000000000091e-02 9.861070393959417979e-01
1.205907799999999952e+03 0.000000000000000000e+00 1.130700000000000038e+00 1.021999999999999992e-01 9.843006063484394108e-01
1.205937699999999950e+03 0.000000000000000000e+00 1.023700000000000054e+00 9.729999999999999760e-02 9.821139161514678140e-01
1.205967599999999948e+03 0.000000000000000000e+00 1.094200000000000061e+00 1.006999999999999978e-01 9.794142160958001497e-01
1.205997499999999945e+03 0.000000000000000000e+00 9.214999999999999858e-01 9.260000000000000175e-02 9.760015789788886176e-01
1.206027399999999943e+03 0.000000000000000000e+00 1.010899999999999910e+00 9.690000000000000002e-02 9.715637704274946440e-01
