# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1518.2569  -1659.30    1.0872    0.1706  5.3387e-15  8.3749e-16  4.9103e-15
1518.2936  -1652.09    0.9287    0.1617  4.5588e-15  7.9355e-16  4.9090e-15
1518.3303  -1644.89    0.8665    0.1574  4.2525e-15  7.7272e-16  4.9077e-15
1518.3670  -1637.69    1.0805    0.1754  5.3015e-15  8.6070e-16  4.9064e-15
1518.4037  -1630.48    1.0108    0.1672  4.9581e-15  8.2028e-16  4.9051e-15
1518.4404  -1623.28    1.2368    0.1833  6.0651e-15  8.9883e-16  4.9038e-15
1518.4771  -1616.07    1.0840    0.1759  5.3145e-15  8.6236e-16  4.9025e-15
1518.5138  -1608.87    0.9129    0.1595  4.4742e-15  7.8166e-16  4.9012e-15
1518.5505  -1601.66    0.9381    0.1605  4.5964e-15  7.8667e-16  4.8999e-15
1518.5871  -1594.46    0.9588    0.1614  4.6966e-15  7.9070e-16  4.8986e-15
1518.6238  -1587.25    0.8042    0.1490  3.9382e-15  7.2981e-16  4.8972e-15
1518.6605  -1580.05    1.0989    0.1759  5.3801e-15  8.6127e-16  4.8959e-15
1518.6972  -1572.84    0.9947    0.1715  4.8685e-15  8.3961e-16  4.8946e-15
1518.7339  -1565.64    1.1347    0.1777  5.5523e-15  8.6969e-16  4.8933e-15
1518.7706  -1558.43    0.9899    0.1662  4.8426e-15  8.1324e-16  4.8920e-15
1518.8073  -1551.23    0.8957    0.1545  4.3806e-15  7.5567e-16  4.8907e-15
1518.8440  -1544.03    1.1881    0.1774  5.8091e-15  8.6749e-16  4.8893e-15
1518.8807  -1536.82    1.1315    0.1732  5.5309e-15  8.4679e-16  4.8880e-15
1518.9174  -1529.62    1.0650    0.1740  5.2045e-15  8.5038e-16  4.8867e-15
1518.9540  -1522.41    1.0350    0.1711  5.0564e-15  8.3568e-16  4.8854e-15
1518.9907  -1515.21    0.9245    0.1602  4.5154e-15  7.8265e-16  4.8841e-15
1519.0274  -1508.00    0.9488    0.1633  4.6326e-15  7.9730e-16  4.8827e-15
1519.0641  -1500.80    0.9682    0.1628  4.7260e-15  7.9478e-16  4.8814e-15
1519.1008  -1493.59    1.1905    0.1795  5.8097e-15  8.7593e-16  4.8801e-15
1519.1375  -1486.39    0.9114    0.1612  4.4467e-15  7.8632e-16  4.8788e-15
1519.1742  -1479.18    0.9712    0.1662  4.7372e-15  8.1065e-16  4.8774e-15
1519.2109  -1471.98    1.1981    0.1837  5.8421e-15  8.9553e-16  4.8761e-15
1519.2476  -1464.77    1.0011    0.1677  4.8803e-15  8.1734e-16  4.8748e-15
1519.2843  -1457.57    1.0008    0.1667  4.8771e-15  8.1230e-16  4.8735e-15
1519.3209  -1450.36    0.9922    0.1658  4.8343e-15  8.0789e-16  4.8721e-15
1519.3576  -1443.16    1.1614    0.1732  5.6571e-15  8.4359e-16  4.8708e-15
1519.3943  -1435.96    1.0628    0.1724  5.1755e-15  8.3960e-16  4.8695e-15
1519.4310  -1428.75    0.8418    0.1567  4.0979e-15  7.6294e-16  4.8681e-15
1519.4677  -1421.55    0.9667    0.1645  4.7049e-15  8.0061e-16  4.8668e-15
1519.5044  -1414.34    1.1130    0.1753  5.4151e-15  8.5274e-16  4.8655e-15
1519.5411  -1407.14    1.0752    0.1720  5.2302e-15  8.3657e-16  4.8641e-15
1519.5778  -1399.93    1.0820    0.1727  5.2615e-15  8.3977e-16  4.8628e-15
1519.6145  -1392.73    0.8633    0.1587  4.1969e-15  7.7164e-16  4.8615e-15
1519.6512  -1385.52    1.0629    0.1702  5.1659e-15  8.2699e-16  4.8601e-15
1519.6878  -1378.32    1.0315    0.1660  5.0117e-15  8.0660e-16  4.8588e-15
1519.7245  -1371.11    1.0675    0.1642  5.1852e-15  7.9771e-16  4.8575e-15
1519.7612  -1363.91    0.9357    0.1598  4.5437e-15  7.7597e-16  4.8561e-15
1519.7979  -1356.70    0.9264    0.1585  4.4976e-15  7.6945e-16  4.8548e-15
1519.8346  -1349.50    0.8665    0.1531  4.2056e-15  7.4301e-16  4.8535e-15
1519.8713  -1342.30    1.0066    0.1667  4.8840e-15  8.0869e-16  4.8521e-15
1519.9080  -1335.09    0.9842    0.1660  4.7739e-15  8.0504e-16  4.8508e-15
1519.9447  -1327.89    0.9379    0.1627  4.5483e-15  7.8893e-16  4.8494e-15
1519.9814  -1320.68    0.9523    0.1608  4.6171e-15  7.7959e-16  4.8481e-15
1520.0181  -1313.48    1.0300    0.1664  4.9921e-15  8.0656e-16  4.8468e-15
1520.0547  -1306.27    1.0220    0.1682  4.9522e-15  8.1508e-16  4.8454e-15
1520.0914  -1299.07    1.3177    0.1889  6.3830e-15  9.1519e-16  4.8441e-15
1520.1281  -1291.86    0.9433    0.1605  4.5681e-15  7.7715e-16  4.8427e-15
