wave,Comp_v_26.4,Comp_v_118.1,Comp_v_295.3
1204.000000000011,0.9999480247497559,1.0000044107437134,1.0000059604644775
1204.005000000011,0.9999477863311768,1.000004529953003,1.0000059604644775
1204.0100000000111,0.9999474287033081,1.0000046491622925,1.000006079673767
1204.0150000000112,0.9999473690986633,1.0000042915344238,1.000006079673767
1204.0200000000114,0.9999470114707947,1.0000044107437134,1.0000059604644775
1204.0250000000115,0.9999467730522156,1.000004529953003,1.0000059604644775
1204.0300000000116,0.9999467134475708,1.000004529953003,1.0000059604644775
1204.0350000000117,0.9999465942382812,1.000004529953003,1.000006079673767
1204.0400000000118,0.9999461770057678,1.0000042915344238,1.000006079673767
1204.045000000012,0.999945878982544,1.0000044107437134,1.0000059604644775
1204.050000000012,0.9999456405639648,1.0000044107437134,1.000005841255188
1204.0550000000121,0.9999454617500305,1.000004529953003,1.000006079673767
1204.0600000000122,0.9999451637268066,1.0000042915344238,1.000006079673767
1204.0650000000123,0.9999449253082275,1.000004529953003,1.0000059604644775
1204.0700000000124,0.9999447464942932,1.0000044107437134,1.0000059604644775
1204.0750000000126,0.9999443888664246,1.0000044107437134,1.000006079673767
1204.0800000000127,0.9999442100524902,1.0000042915344238,1.000006079673767
1204.0850000000128,0.9999439716339111,1.0000041723251343,1.000006079673767
1204.0900000000129,0.9999436736106873,1.0000042915344238,1.0000059604644775
1204.095000000013,0.9999433159828186,1.0000044107437134,1.000006079673767
1204.100000000013,0.9999433159828186,1.0000041723251343,1.0000061988830566
1204.1050000000132,0.9999430179595947,1.0000044107437134,1.000006079673767
1204.1100000000133,0.9999425411224365,1.0000042915344238,1.000006079673767
1204.1150000000134,0.9999423623085022,1.0000042915344238,1.000005841255188
1204.1200000000135,0.9999422430992126,1.0000041723251343,1.0000059604644775
1204.1250000000136,0.9999419450759888,1.0000041723251343,1.000006079673767
1204.1300000000138,0.9999416470527649,1.0000042915344238,1.000006079673767
1204.1350000000139,0.9999415278434753,1.0000044107437134,1.0000059604644775
1204.140000000014,0.9999412894248962,1.0000041723251343,1.0000059604644775
1204.145000000014,0.999940812587738,1.0000042915344238,1.000005841255188
1204.1500000000142,0.9999406933784485,1.0000042915344238,1.0000059604644775
1204.1550000000143,0.9999403357505798,1.0000044107437134,1.000005841255188
1204.1600000000144,0.999940037727356,1.0000044107437134,1.000005841255188
1204.1650000000145,0.9999398589134216,1.0000042915344238,1.000006079673767
1204.1700000000146,0.9999394416809082,1.0000041723251343,1.000006079673767
1204.1750000000147,0.9999393224716187,1.0000041723251343,1.0000059604644775
1204.1800000000148,0.9999390840530396,1.0000042915344238,1.0000059604644775
1204.185000000015,0.9999385476112366,1.0000041723251343,1.000005841255188
1204.190000000015,0.9999383687973022,1.0000042915344238,1.000006079673767
1204.1950000000152,0.9999380707740784,1.0000041723251343,1.0000059604644775
1204.2000000000153,0.9999377727508545,1.0000041723251343,1.0000059604644775
1204.2050000000154,0.9999375343322754,1.0000041723251343,1.0000059604644775
1204.2100000000155,0.9999370574951172,1.0000041723251343,1.000006079673767
1204.2150000000156,0.9999367594718933,1.0000040531158447,1.0000059604644775
1204.2200000000157,0.999936580657959,1.0000041723251343,1.000005841255188
1204.2250000000158,0.9999362826347351,1.0000041723251343,1.000005841255188
1204.230000000016,0.999936044216156,1.0000041723251343,1.000006079673767
1204.235000000016,0.9999358057975769,1.0000040531158447,1.000006079673767
1204.2400000000162,0.999935507774353,1.0000040531158447,1.0000059604644775
1204.2450000000163,0.9999350309371948,1.0000041723251343,1.000005841255188
1204.2500000000164,0.99993497133255,1.0000041723251343,1.0000059604644775
1204.2550000000165,0.9999345541000366,1.0000040531158447,1.0000059604644775
1204.2600000000166,0.9999343156814575,1.0000040531158447,1.0000057220458984
1204.2650000000167,0.9999339580535889,1.0000041723251343,1.0000059604644775
1204.2700000000168,0.9999335408210754,1.0000041723251343,1.0000059604644775
1204.275000000017,0.9999333620071411,1.0000039339065552,1.0000059604644775
1204.280000000017,0.9999330639839172,1.0000040531158447,1.000005841255188
1204.2850000000171,0.999932587146759,1.0000040531158447,1.0000059604644775
1204.2900000000172,0.9999322295188904,1.0000040531158447,1.000005841255188
1204.2950000000174,0.9999319911003113,1.0000041723251343,1.0000059604644775
1204.3000000000175,0.9999317526817322,1.0000039339065552,1.0000059604644775
1204.3050000000176,0.9999313950538635,1.0000039339065552,1.000005841255188
1204.3100000000177,0.9999310374259949,1.0000040531158447,1.000005841255188
1204.3150000000178,0.9999306797981262,1.0000040531158447,1.000006079673767
1204.320000000018,0.9999303221702576,1.0000039339065552,1.0000059604644775
1204.325000000018,0.9999300241470337,1.0000039339065552,1.000006079673767
1204.3300000000181,0.9999297857284546,1.0000040531158447,1.0000059604644775
1204.3350000000182,0.9999293088912964,1.0000039339065552,1.000006079673767
1204.3400000000183,0.9999289512634277,1.0000038146972656,1.000006079673767
1204.3450000000184,0.9999286532402039,1.0000039339065552,1.0000059604644775
1204.3500000000186,0.9999282956123352,1.0000039339065552,1.0000059604644775
1204.3550000000187,0.9999279379844666,1.0000039339065552,1.0000059604644775
1204.3600000000188,0.9999276995658875,1.0000039339065552,1.000005841255188
1204.3650000000189,0.9999271035194397,1.0000038146972656,1.0000059604644775
1204.370000000019,0.9999268651008606,1.0000039339065552,1.0000059604644775
1204.375000000019,0.9999266862869263,1.0000039339065552,1.0000059604644775
1204.3800000000192,0.999925971031189,1.0000039339065552,1.0000059604644775
1204.3850000000193,0.9999257922172546,1.0000039339065552,1.0000059604644775
1204.3900000000194,0.9999254941940308,1.0000039339065552,1.0000059604644775
1204.3950000000195,0.9999251365661621,1.0000038146972656,1.0000059604644775
1204.4000000000196,0.9999247193336487,1.0000038146972656,1.0000059604644775
1204.4050000000198,0.9999243021011353,1.0000039339065552,1.0000059604644775
1204.4100000000199,0.9999240040779114,1.0000038146972656,1.0000059604644775
1204.41500000002,0.9999236464500427,1.0000038146972656,1.0000057220458984
1204.42000000002,0.9999232292175293,1.0000039339065552,1.0000059604644775
1204.4250000000202,0.9999226927757263,1.0000038146972656,1.0000059604644775
1204.4300000000203,0.9999224543571472,1.0000039339065552,1.0000059604644775
1204.4350000000204,0.999921977519989,1.000003695487976,1.0000059604644775
1204.4400000000205,0.9999215006828308,1.000003695487976,1.0000059604644775
1204.4450000000206,0.9999212026596069,1.0000035762786865,1.0000059604644775
1204.4500000000207,0.9999209046363831,1.0000038146972656,1.000005841255188
1204.4550000000208,0.9999204277992249,1.0000038146972656,1.0000059604644775
1204.460000000021,0.9999200701713562,1.0000035762786865,1.0000059604644775
1204.465000000021,0.9999197125434875,1.0000035762786865,1.0000059604644775
1204.4700000000212,0.9999192953109741,1.000003695487976,1.000006079673767
1204.4750000000213,0.9999188780784607,1.000003695487976,1.0000059604644775
1204.4800000000214,0.999918520450592,1.000003695487976,1.0000059604644775
1204.4850000000215,0.9999179244041443,1.0000035762786865,1.000006079673767
1204.4900000000216,0.9999175071716309,1.0000038146972656,1.0000059604644775
1204.4950000000217,0.9999170899391174,1.000003695487976,1.0000059604644775
1204.5000000000218,0.999916672706604,1.000003695487976,1.0000059604644775
1204.505000000022,0.9999162554740906,1.000003695487976,1.000005841255188
1204.510000000022,0.9999157786369324,1.000003457069397,1.0000059604644775
1204.5150000000222,0.9999153017997742,1.000003695487976,1.000005841255188
1204.5200000000223,0.9999150037765503,1.0000035762786865,1.000005841255188
1204.5250000000224,0.9999144077301025,1.000003695487976,1.000005841255188
1204.5300000000225,0.9999141097068787,1.000003695487976,1.000005841255188
1204.5350000000226,0.9999136924743652,1.0000035762786865,1.0000059604644775
1204.5400000000227,0.9999130964279175,1.0000035762786865,1.0000059604644775
1204.5450000000228,0.999912679195404,1.000003695487976,1.0000059604644775
1204.550000000023,0.9999122619628906,1.0000035762786865,1.000005841255188
1204.555000000023,0.9999117851257324,1.000003457069397,1.000005841255188
1204.5600000000231,0.9999111890792847,1.0000035762786865,1.0000059604644775
1204.5650000000232,0.9999107718467712,1.0000033378601074,1.0000059604644775
1204.5700000000234,0.9999104142189026,1.0000035762786865,1.000005841255188
1204.5750000000235,0.9999098777770996,1.000003457069397,1.0000059604644775
1204.5800000000236,0.9999093413352966,1.0000033378601074,1.000005841255188
1204.5850000000237,0.9999087452888489,1.0000033378601074,1.000005841255188
1204.5900000000238,0.9999083280563354,1.000003457069397,1.000005841255188
1204.595000000024,0.9999079704284668,1.000003457069397,1.0000059604644775
1204.600000000024,0.999907374382019,1.0000033378601074,1.000005841255188
1204.6050000000241,0.9999070167541504,1.0000032186508179,1.0000059604644775
1204.6100000000242,0.9999065399169922,1.000003457069397,1.000005841255188
1204.6150000000243,0.9999061226844788,1.000003457069397,1.000006079673767
1204.6200000000244,0.9999052286148071,1.000003457069397,1.000005841255188
1204.6250000000246,0.9999047517776489,1.000003457069397,1.000005841255188
1204.6300000000247,0.999904453754425,1.0000032186508179,1.0000059604644775
1204.6350000000248,0.9999039769172668,1.0000032186508179,1.000005841255188
1204.6400000000249,0.9999033808708191,1.000003457069397,1.000005841255188
1204.645000000025,0.9999028444290161,1.0000033378601074,1.000005841255188
1204.650000000025,0.9999024271965027,1.0000032186508179,1.0000059604644775
1204.6550000000252,0.9999015927314758,1.000003457069397,1.0000059604644775
1204.6600000000253,0.9999011754989624,1.0000033378601074,1.0000059604644775
1204.6650000000254,0.9999005198478699,1.0000032186508179,1.0000059604644775
1204.6700000000255,0.9998999834060669,1.0000032186508179,1.000005841255188
1204.6750000000256,0.9998996257781982,1.0000032186508179,1.000005841255188
1204.6800000000258,0.9998989105224609,1.0000033378601074,1.000005841255188
1204.6850000000259,0.9998984336853027,1.0000033378601074,1.0000057220458984
1204.690000000026,0.999897837638855,1.0000032186508179,1.000005841255188
1204.695000000026,0.9998971819877625,1.0000030994415283,1.0000059604644775
1204.7000000000262,0.999896764755249,1.0000030994415283,1.000005841255188
1204.7050000000263,0.9998960494995117,1.0000032186508179,1.000005841255188
1204.7100000000264,0.9998953938484192,1.0000029802322388,1.000005841255188
1204.7150000000265,0.9998950362205505,1.0000030994415283,1.000005841255188
1204.7200000000266,0.9998942017555237,1.0000030994415283,1.000005841255188
1204.7250000000267,0.9998936653137207,1.0000030994415283,1.000005841255188
1204.7300000000268,0.9998931288719177,1.0000030994415283,1.0000059604644775
1204.735000000027,0.9998924732208252,1.0000029802322388,1.000005841255188
1204.740000000027,0.9998918771743774,1.0000030994415283,1.000005841255188
1204.7450000000272,0.9998911619186401,1.0000032186508179,1.0000057220458984
1204.7500000000273,0.9998907446861267,1.0000029802322388,1.000005841255188
1204.7550000000274,0.9998900294303894,1.0000029802322388,1.000005841255188
1204.7600000000275,0.9998892545700073,1.0000029802322388,1.0000057220458984
1204.7650000000276,0.9998885989189148,1.0000030994415283,1.000005841255188
1204.7700000000277,0.9998879432678223,1.0000029802322388,1.0000059604644775
1204.7750000000278,0.9998874068260193,1.0000028610229492,1.000005841255188
1204.780000000028,0.9998865723609924,1.0000029802322388,1.000005841255188
1204.785000000028,0.9998860359191895,1.0000030994415283,1.0000059604644775
1204.7900000000282,0.9998854398727417,1.0000028610229492,1.0000059604644775
1204.7950000000283,0.9998846054077148,1.0000027418136597,1.000005841255188
1204.8000000000284,0.9998840689659119,1.0000029802322388,1.000005841255188
1204.8050000000285,0.9998832941055298,1.0000027418136597,1.0000059604644775
1204.8100000000286,0.9998825192451477,1.0000028610229492,1.000005841255188
1204.8150000000287,0.9998820424079895,1.0000028610229492,1.0000057220458984
1204.8200000000288,0.9998812079429626,1.0000027418136597,1.0000057220458984
1204.825000000029,0.9998804926872253,1.0000027418136597,1.000005841255188
1204.830000000029,0.9998797178268433,1.0000028610229492,1.000005841255188
1204.8350000000291,0.9998791813850403,1.0000027418136597,1.000005841255188
1204.8400000000292,0.999878466129303,1.0000027418136597,1.0000057220458984
1204.8450000000294,0.9998776912689209,1.0000028610229492,1.0000057220458984
1204.8500000000295,0.9998767971992493,1.0000026226043701,1.000005841255188
1204.8550000000296,0.9998762607574463,1.0000027418136597,1.000005841255188
1204.8600000000297,0.9998753666877747,1.0000026226043701,1.0000057220458984
1204.8650000000298,0.9998745918273926,1.0000027418136597,1.0000057220458984
1204.87000000003,0.9998736381530762,1.0000025033950806,1.0000059604644775
1204.87500000003,0.9998731017112732,1.0000026226043701,1.000005841255188
1204.8800000000301,0.9998721480369568,1.0000026226043701,1.000005841255188
1204.8850000000302,0.999871551990509,1.0000026226043701,1.000005841255188
1204.8900000000303,0.9998706579208374,1.0000025033950806,1.000005841255188
1204.8950000000304,0.9998698830604553,1.0000025033950806,1.0000057220458984
1204.9000000000306,0.9998691082000732,1.0000025033950806,1.000005841255188
1204.9050000000307,0.9998682737350464,1.0000026226043701,1.0000057220458984
1204.9100000000308,0.9998672008514404,1.000002384185791,1.000005841255188
1204.915000000031,0.9998666048049927,1.0000025033950806,1.0000057220458984
1204.920000000031,0.999865710735321,1.0000026226043701,1.0000059604644775
1204.925000000031,0.9998648762702942,1.000002384185791,1.0000059604644775
1204.9300000000312,0.9998639822006226,1.000002384185791,1.000005841255188
1204.9350000000313,0.9998630881309509,1.000002384185791,1.000005841255188
1204.9400000000314,0.9998621940612793,1.000002384185791,1.0000059604644775
1204.9450000000315,0.9998613595962524,1.0000022649765015,1.0000057220458984
1204.9500000000317,0.9998605251312256,1.000002384185791,1.0000057220458984
1204.9550000000318,0.999859631061554,1.000002384185791,1.0000057220458984
1204.9600000000319,0.9998586177825928,1.0000022649765015,1.000005841255188
1204.965000000032,0.9998576641082764,1.0000022649765015,1.000005841255188
1204.970000000032,0.9998569488525391,1.000002145767212,1.000005841255188
1204.9750000000322,0.9998559355735779,1.0000022649765015,1.0000056028366089
1204.9800000000323,0.9998549222946167,1.0000022649765015,1.0000057220458984
1204.9850000000324,0.9998540282249451,1.000002145767212,1.0000057220458984
1204.9900000000325,0.9998533129692078,1.000002145767212,1.0000057220458984
1204.9950000000326,0.9998521208763123,1.000002145767212,1.0000057220458984
1205.0000000000327,0.9998510479927063,1.000002145767212,1.0000057220458984
1205.0050000000329,0.9998503923416138,1.000002145767212,1.0000057220458984
1205.010000000033,0.9998489618301392,1.0000022649765015,1.000005841255188
1205.015000000033,0.9998481273651123,1.0000019073486328,1.0000057220458984
1205.0200000000332,0.9998471140861511,1.0000020265579224,1.0000056028366089
1205.0250000000333,0.9998462200164795,1.0000019073486328,1.0000059604644775
1205.0300000000334,0.9998451471328735,1.0000019073486328,1.000005841255188
1205.0350000000335,0.9998440742492676,1.0000020265579224,1.0000057220458984
1205.0400000000336,0.9998427629470825,1.0000019073486328,1.0000057220458984
1205.0450000000337,0.9998418688774109,1.0000019073486328,1.0000059604644775
1205.0500000000338,0.9998407363891602,1.0000019073486328,1.000005841255188
1205.055000000034,0.9998398423194885,1.0000020265579224,1.0000057220458984
1205.060000000034,0.999838650226593,1.0000019073486328,1.0000057220458984
1205.0650000000342,0.9998375177383423,1.0000017881393433,1.000005841255188
1205.0700000000343,0.9998363852500916,1.0000017881393433,1.0000059604644775
1205.0750000000344,0.9998352527618408,1.0000016689300537,1.0000059604644775
1205.0800000000345,0.9998340010643005,1.0000017881393433,1.0000056028366089
1205.0850000000346,0.9998328685760498,1.0000017881393433,1.0000057220458984
1205.0900000000347,0.9998317956924438,1.0000016689300537,1.000005841255188
1205.0950000000348,0.9998305439949036,1.0000016689300537,1.000005841255188
1205.100000000035,0.9998295307159424,1.0000017881393433,1.000005841255188
1205.105000000035,0.9998282790184021,1.0000015497207642,1.0000057220458984
1205.1100000000351,0.9998270869255066,1.0000015497207642,1.0000056028366089
1205.1150000000353,0.9998257160186768,1.0000015497207642,1.000005841255188
1205.1200000000354,0.999824583530426,1.0000015497207642,1.000005841255188
1205.1250000000355,0.9998233318328857,1.0000015497207642,1.0000057220458984
1205.1300000000356,0.9998219609260559,1.0000015497207642,1.0000057220458984
1205.1350000000357,0.9998207688331604,1.0000014305114746,1.000005841255188
1205.1400000000358,0.9998193979263306,1.0000014305114746,1.000005841255188
1205.145000000036,0.9998180866241455,1.0000015497207642,1.0000057220458984
1205.150000000036,0.9998167753219604,1.0000014305114746,1.0000057220458984
1205.1550000000361,0.9998155832290649,1.000001311302185,1.0000057220458984
1205.1600000000362,0.9998140335083008,1.000001311302185,1.0000056028366089
1205.1650000000363,0.9998129606246948,1.0000011920928955,1.0000057220458984
1205.1700000000365,0.9998112916946411,1.000001311302185,1.000005841255188
1205.1750000000366,0.9998101592063904,1.000001311302185,1.0000054836273193
1205.1800000000367,0.9998084306716919,1.0000009536743164,1.0000057220458984
1205.1850000000368,0.9998072385787964,1.000001072883606,1.000005841255188
1205.190000000037,0.9998058080673218,1.0000011920928955,1.0000057220458984
1205.195000000037,0.9998042583465576,1.000001072883606,1.0000057220458984
1205.200000000037,0.999802827835083,1.000001072883606,1.0000057220458984
1205.2050000000372,0.9998013377189636,1.000001072883606,1.0000057220458984
1205.2100000000373,0.999799907207489,1.0000011920928955,1.0000057220458984
1205.2150000000374,0.9997981786727905,1.000001072883606,1.0000057220458984
1205.2200000000375,0.9997968077659607,1.0000009536743164,1.0000057220458984
1205.2250000000377,0.9997953772544861,1.0000009536743164,1.0000056028366089
1205.2300000000378,0.9997935891151428,1.0000007152557373,1.000005841255188
1205.2350000000379,0.9997921586036682,1.0000009536743164,1.0000057220458984
1205.240000000038,0.999790370464325,1.0000009536743164,1.0000056028366089
1205.245000000038,0.9997888207435608,1.0000007152557373,1.000005841255188
1205.2500000000382,0.9997872710227966,1.0000007152557373,1.0000057220458984
1205.2550000000383,0.9997853636741638,1.0000007152557373,1.0000056028366089
1205.2600000000384,0.999783992767334,1.0000007152557373,1.0000057220458984
1205.2650000000385,0.9997819066047668,1.0000005960464478,1.000005841255188
1205.2700000000386,0.999780535697937,1.0000005960464478,1.0000057220458984
1205.2750000000387,0.9997785091400146,1.0000005960464478,1.0000056028366089
1205.2800000000389,0.9997769594192505,1.0000004768371582,1.0000056028366089
1205.285000000039,0.9997749924659729,1.0000005960464478,1.0000056028366089
1205.290000000039,0.9997732043266296,1.0000005960464478,1.0000057220458984
1205.2950000000392,0.9997714161872864,1.0000005960464478,1.0000056028366089
1205.3000000000393,0.9997695684432983,1.0000004768371582,1.0000056028366089
1205.3050000000394,0.9997677206993103,1.0000003576278687,1.0000057220458984
1205.3100000000395,0.9997658729553223,1.0000003576278687,1.0000056028366089
1205.3150000000396,0.9997639060020447,1.0000003576278687,1.0000057220458984
1205.3200000000397,0.9997620582580566,1.0000003576278687,1.0000056028366089
