wave,Comp_v_-33.3,Comp_v_32.1,Comp_v_272.8
1393.2729000000108,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.277900000011,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.282900000011,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.2879000000112,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.2929000000113,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.2979000000114,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3029000000115,1.000002384185791,1.000002384185791,1.000002384185791
1393.3079000000116,1.000002384185791,1.000002384185791,1.000002384185791
1393.3129000000117,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.3179000000118,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.322900000012,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.327900000012,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3329000000122,1.000002384185791,1.000002384185791,1.000002384185791
1393.3379000000123,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.3429000000124,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3479000000125,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3529000000126,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3579000000127,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.3629000000128,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.367900000013,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.372900000013,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.3779000000131,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3829000000133,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3879000000134,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3929000000135,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.3979000000136,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4029000000137,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4079000000138,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.412900000014,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.417900000014,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4229000000141,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4279000000142,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4329000000143,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.4379000000145,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4429000000146,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4479000000147,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4529000000148,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.457900000015,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.462900000015,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.467900000015,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4729000000152,1.000002384185791,1.000002384185791,1.000002384185791
1393.4779000000153,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4829000000154,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4879000000155,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.4929000000157,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.4979000000158,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5029000000159,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.507900000016,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.512900000016,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.5179000000162,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.5229000000163,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5279000000164,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5329000000165,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5379000000166,1.000002384185791,1.000002384185791,1.000002384185791
1393.5429000000167,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.5479000000169,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.552900000017,1.000002384185791,1.000002384185791,1.000002384185791
1393.557900000017,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5629000000172,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5679000000173,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.5729000000174,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5779000000175,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5829000000176,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.5879000000177,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.5929000000178,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.597900000018,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.602900000018,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.6079000000182,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.6129000000183,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.6179000000184,1.000002384185791,1.000002384185791,1.000002384185791
1393.6229000000185,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.6279000000186,1.0000027418136597,1.0000027418136597,1.0000027418136597
1393.6329000000187,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.6379000000188,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.642900000019,1.0000025033950806,1.0000025033950806,1.0000025033950806
1393.647900000019,1.000002384185791,1.000002384185791,1.000002384185791
1393.6529000000191,1.0000026226043701,1.0000026226043701,1.0000026226043701
1393.6579000000193,1.0000026226043701,1.0000026226043701,1.0000026226043701
