# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1162.0896  -1738.02    1.1651    0.2062  8.3286e-15  1.4743e-15  7.1483e-15
1162.1195  -1730.34    1.1017    0.2007  7.8748e-15  1.4348e-15  7.1479e-15
1162.1494  -1722.67    1.1791    0.2074  8.4280e-15  1.4823e-15  7.1475e-15
1162.1793  -1715.00    1.1080    0.2012  7.9189e-15  1.4379e-15  7.1471e-15
1162.2093  -1707.33    0.9045    0.1824  6.4640e-15  1.3038e-15  7.1466e-15
1162.2392  -1699.66    1.3901    0.2246  9.9335e-15  1.6049e-15  7.1461e-15
1162.2691  -1691.99    1.1268    0.2028  8.0515e-15  1.4490e-15  7.1456e-15
1162.2990  -1684.32    1.0284    0.1940  7.3477e-15  1.3863e-15  7.1451e-15
1162.3289  -1676.65    0.9808    0.1897  7.0071e-15  1.3550e-15  7.1445e-15
1162.3588  -1668.97    0.8528    0.1773  6.0921e-15  1.2669e-15  7.1440e-15
1162.3887  -1661.30    1.0075    0.1921  7.1973e-15  1.3723e-15  7.1434e-15
1162.4186  -1653.63    0.7684    0.1687  5.4882e-15  1.2048e-15  7.1428e-15
1162.4485  -1645.96    1.1223    0.2023  8.0157e-15  1.4449e-15  7.1422e-15
1162.4784  -1638.29    1.1450    0.2043  8.1768e-15  1.4587e-15  7.1415e-15
1162.5084  -1630.62    0.7920    0.1711  5.6558e-15  1.2215e-15  7.1409e-15
1162.5383  -1622.95    0.9928    0.1906  7.0888e-15  1.3612e-15  7.1402e-15
1162.5682  -1615.27    0.8448    0.1764  6.0313e-15  1.2597e-15  7.1395e-15
1162.5981  -1607.60    1.0671    0.1974  7.6181e-15  1.4093e-15  7.1388e-15
1162.6280  -1599.93    1.1139    0.2015  7.9513e-15  1.4385e-15  7.1381e-15
1162.6579  -1592.26    0.8988    0.1817  6.4153e-15  1.2967e-15  7.1374e-15
1162.6878  -1584.59    1.0426    0.1952  7.4406e-15  1.3928e-15  7.1366e-15
1162.7177  -1576.92    1.0471    0.1955  7.4716e-15  1.3952e-15  7.1359e-15
1162.7476  -1569.25    1.0493    0.1958  7.4867e-15  1.3967e-15  7.1351e-15
1162.7775  -1561.57    1.0146    0.1926  7.2388e-15  1.3740e-15  7.1343e-15
1162.8075  -1553.90    0.7264    0.1641  5.1817e-15  1.1704e-15  7.1335e-15
1162.8374  -1546.23    0.7913    0.1709  5.6443e-15  1.2189e-15  7.1326e-15
1162.8673  -1538.56    1.3649    0.2223  9.7339e-15  1.5852e-15  7.1318e-15
1162.8972  -1530.89    0.9016    0.1819  6.4296e-15  1.2969e-15  7.1309e-15
1162.9271  -1523.22    0.9210    0.1837  6.5670e-15  1.3098e-15  7.1301e-15
1162.9570  -1515.55    0.9417    0.1857  6.7138e-15  1.3240e-15  7.1292e-15
1162.9869  -1507.88    0.5768    0.1472  4.1118e-15  1.0491e-15  7.1283e-15
1163.0168  -1500.20    0.9038    0.1821  6.4420e-15  1.2979e-15  7.1274e-15
1163.0467  -1492.53    0.6753    0.1585  4.8127e-15  1.1295e-15  7.1265e-15
1163.0766  -1484.86    0.9065    0.1824  6.4590e-15  1.2995e-15  7.1255e-15
1163.1066  -1477.19    0.9939    0.1906  7.0813e-15  1.3578e-15  7.1246e-15
1163.1365  -1469.52    0.9763    0.1889  6.9551e-15  1.3458e-15  7.1236e-15
1163.1664  -1461.85    0.8997    0.1816  6.4081e-15  1.2938e-15  7.1226e-15
1163.1963  -1454.18    0.8262    0.1744  5.8836e-15  1.2420e-15  7.1216e-15
1163.2262  -1446.50    1.2482    0.2610  8.8877e-15  1.8588e-15  7.1206e-15
1163.2561  -1438.83    1.0065    0.3836  7.1660e-15  2.7307e-15  7.1196e-15
1163.2860  -1431.16    0.9180    0.3669  6.5346e-15  2.6119e-15  7.1186e-15
1163.3159  -1423.49    0.9860    0.3797  7.0179e-15  2.7023e-15  7.1175e-15
1163.3458  -1415.82    1.0539    0.3919  7.4998e-15  2.7893e-15  7.1165e-15
1163.3757  -1408.15    0.8105    0.3455  5.7669e-15  2.4581e-15  7.1154e-15
1163.4057  -1400.48    0.7088    0.3241  5.0425e-15  2.3058e-15  7.1144e-15
1163.4356  -1392.80    1.2309    0.4225  8.7556e-15  3.0057e-15  7.1133e-15
1163.4655  -1385.13    1.0192    0.2759  7.2488e-15  1.9625e-15  7.1122e-15
1163.4954  -1377.46    0.8371    0.1755  5.9527e-15  1.2482e-15  7.1111e-15
1163.5253  -1369.79    1.0590    0.1965  7.5295e-15  1.3972e-15  7.1100e-15
1163.5552  -1362.12    0.6932    0.1604  4.9279e-15  1.1406e-15  7.1088e-15
1163.5851  -1354.45    1.3097    0.2177  9.3089e-15  1.5476e-15  7.1077e-15
1163.6150  -1346.78    1.2331    0.2114  8.7630e-15  1.5026e-15  7.1066e-15
1163.6449  -1339.11    1.2339    0.2115  8.7674e-15  1.5027e-15  7.1054e-15
1163.6748  -1331.43    0.7549    0.1669  5.3631e-15  1.1857e-15  7.1042e-15
