# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1245.0600  -2090.99    0.9139    0.1060  6.1110e-15  7.0881e-16  6.6867e-15
1245.0899  -2083.84    1.0051    0.1111  6.7206e-15  7.4277e-16  6.6862e-15
1245.1198  -2076.69    1.0882    0.1155  7.2756e-15  7.7206e-16  6.6858e-15
1245.1497  -2069.54    1.0001    0.1134  6.6858e-15  7.5842e-16  6.6853e-15
1245.1796  -2062.39    0.8511    0.1161  5.6897e-15  7.7632e-16  6.6848e-15
1245.2095  -2055.23    1.0426    0.1296  6.9694e-15  8.6652e-16  6.6843e-15
1245.2394  -2048.08    0.8649    0.1361  5.7807e-15  9.0990e-16  6.6838e-15
1245.2693  -2040.93    1.0056    0.1483  6.7205e-15  9.9143e-16  6.6834e-15
1245.2992  -2033.78    0.9079    0.1363  6.0671e-15  9.1110e-16  6.6829e-15
1245.3291  -2026.63    0.8408    0.1156  5.6183e-15  7.7249e-16  6.6824e-15
1245.3591  -2019.48    1.0149    0.1139  6.7817e-15  7.6083e-16  6.6819e-15
1245.3890  -2012.32    0.9575    0.1085  6.3977e-15  7.2480e-16  6.6814e-15
1245.4189  -2005.17    0.9812    0.1097  6.5553e-15  7.3310e-16  6.6809e-15
1245.4488  -1998.02    1.1013    0.1161  7.3568e-15  7.7580e-16  6.6804e-15
1245.4787  -1990.87    0.9832    0.1098  6.5674e-15  7.3371e-16  6.6799e-15
1245.5086  -1983.72    1.0415    0.1130  6.9567e-15  7.5495e-16  6.6793e-15
1245.5385  -1976.57    1.0844    0.1153  7.2423e-15  7.6980e-16  6.6788e-15
1245.5684  -1969.41    1.1451    0.1184  7.6472e-15  7.9097e-16  6.6783e-15
1245.5983  -1962.26    0.9567    0.1085  6.3883e-15  7.2424e-16  6.6778e-15
1245.6282  -1955.11    1.1083    0.1166  7.4006e-15  7.7842e-16  6.6773e-15
1245.6582  -1947.96    1.0073    0.1112  6.7258e-15  7.4224e-16  6.6767e-15
1245.6881  -1940.81    1.0962    0.1160  7.3187e-15  7.7411e-16  6.6762e-15
1245.7180  -1933.66    0.9267    0.1068  6.1865e-15  7.1285e-16  6.6757e-15
1245.7479  -1926.50    0.9689    0.1091  6.4677e-15  7.2844e-16  6.6751e-15
1245.7778  -1919.35    1.0397    0.1129  6.9395e-15  7.5364e-16  6.6746e-15
1245.8077  -1912.20    0.9323    0.1071  6.2219e-15  7.1494e-16  6.6740e-15
1245.8376  -1905.05    0.8211    0.1006  5.4796e-15  6.7150e-16  6.6735e-15
1245.8675  -1897.90    0.8445    0.1020  5.6352e-15  6.8089e-16  6.6729e-15
1245.8974  -1890.75    1.0036    0.1110  6.6962e-15  7.4067e-16  6.6724e-15
1245.9273  -1883.59    0.9201    0.1064  6.1390e-15  7.0994e-16  6.6718e-15
1245.9573  -1876.44    1.0322    0.1126  6.8861e-15  7.5088e-16  6.6713e-15
1245.9872  -1869.29    1.0100    0.1113  6.7373e-15  7.4257e-16  6.6707e-15
1246.0171  -1862.14    0.9511    0.1081  6.3441e-15  7.2076e-16  6.6701e-15
1246.0470  -1854.99    0.8850    0.1043  5.9024e-15  6.9573e-16  6.6696e-15
1246.0769  -1847.84    0.8526    0.1025  5.6859e-15  6.8357e-16  6.6690e-15
1246.1068  -1840.68    1.0284    0.1123  6.8576e-15  7.4897e-16  6.6684e-15
1246.1367  -1833.53    1.0848    0.1152  7.2332e-15  7.6833e-16  6.6678e-15
1246.1666  -1826.38    1.0599    0.1139  7.0667e-15  7.5940e-16  6.6673e-15
1246.1965  -1819.23    1.0400    0.1129  6.9333e-15  7.5239e-16  6.6667e-15
1246.2264  -1812.08    1.0012    0.1108  6.6739e-15  7.3892e-16  6.6661e-15
1246.2564  -1804.93    1.2053    0.1214  8.0340e-15  8.0938e-16  6.6655e-15
1246.2863  -1797.77    1.0798    0.1151  7.1967e-15  7.6709e-16  6.6649e-15
1246.3162  -1790.62    1.1009    0.1162  7.3370e-15  7.7443e-16  6.6643e-15
1246.3461  -1783.47    0.9035    0.1055  6.0209e-15  7.0326e-16  6.6637e-15
1246.3760  -1776.32    1.0763    0.1149  7.1717e-15  7.6571e-16  6.6631e-15
1246.4059  -1769.17    1.1439    0.1184  7.6215e-15  7.8900e-16  6.6625e-15
1246.4358  -1762.02    0.8872    0.1045  5.9102e-15  6.9645e-16  6.6619e-15
1246.4657  -1754.86    0.8989    0.1052  5.9878e-15  7.0080e-16  6.6612e-15
1246.4956  -1747.71    0.8424    0.1020  5.6110e-15  6.7924e-16  6.6606e-15
