# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1184.4922  -2210.21    1.0584    0.1237  8.8472e-15  1.0339e-15  8.3590e-15
1184.5221  -2202.70    0.9712    0.1186  8.1213e-15  9.9138e-16  8.3624e-15
1184.5520  -2195.18    1.0800    0.1249  9.0348e-15  1.0448e-15  8.3657e-15
1184.5819  -2187.67    0.8285    0.1096  6.9340e-15  9.1751e-16  8.3691e-15
1184.6118  -2180.15    0.8790    0.1128  7.3598e-15  9.4455e-16  8.3725e-15
1184.6418  -2172.64    1.0642    0.1238  8.9133e-15  1.0373e-15  8.3759e-15
1184.6717  -2165.12    0.9664    0.1180  8.0979e-15  9.8899e-16  8.3793e-15
1184.7016  -2157.61    1.0015    0.1202  8.3952e-15  1.0074e-15  8.3827e-15
1184.7315  -2150.10    0.9864    0.1192  8.2718e-15  9.9995e-16  8.3861e-15
1184.7614  -2142.58    0.9743    0.1184  8.1739e-15  9.9373e-16  8.3895e-15
1184.7913  -2135.07    0.9454    0.1167  7.9344e-15  9.7970e-16  8.3929e-15
1184.8212  -2127.55    1.0269    0.1216  8.6225e-15  1.0213e-15  8.3963e-15
1184.8511  -2120.04    1.1272    0.1273  9.4678e-15  1.0689e-15  8.3997e-15
1184.8810  -2112.52    1.2552    0.1341  1.0548e-14  1.1270e-15  8.4031e-15
1184.9109  -2105.01    1.0441    0.1223  8.7775e-15  1.0283e-15  8.4065e-15
1184.9409  -2097.50    1.0351    0.1218  8.7055e-15  1.0240e-15  8.4099e-15
1184.9708  -2089.98    1.1940    0.1307  1.0045e-14  1.0997e-15  8.4134e-15
1185.0007  -2082.47    1.1698    0.1293  9.8457e-15  1.0887e-15  8.4168e-15
1185.0306  -2074.95    1.0549    0.1230  8.8828e-15  1.0355e-15  8.4202e-15
1185.0605  -2067.44    0.9657    0.1176  8.1349e-15  9.9093e-16  8.4236e-15
1185.0904  -2059.92    1.0342    0.1215  8.7151e-15  1.0242e-15  8.4270e-15
1185.1203  -2052.41    0.8697    0.1116  7.3320e-15  9.4065e-16  8.4305e-15
1185.1502  -2044.89    1.0218    0.1207  8.6179e-15  1.0183e-15  8.4339e-15
1185.1801  -2037.38    0.8325    0.1092  7.0238e-15  9.2148e-16  8.4373e-15
1185.2100  -2029.87    0.9008    0.1140  7.6033e-15  9.6236e-16  8.4407e-15
1185.2400  -2022.35    0.8477    0.1263  7.1583e-15  1.0665e-15  8.4442e-15
1185.2699  -2014.84    0.9696    0.1384  8.1904e-15  1.1688e-15  8.4476e-15
1185.2998  -2007.32    0.9751    0.1536  8.2408e-15  1.2984e-15  8.4510e-15
1185.3297  -1999.81    1.1968    0.1718  1.0118e-14  1.4524e-15  8.4544e-15
1185.3596  -1992.29    0.8599    0.1417  7.2733e-15  1.1985e-15  8.4579e-15
1185.3895  -1984.78    0.9019    0.1484  7.6316e-15  1.2555e-15  8.4613e-15
1185.4194  -1977.27    0.9319    0.1538  7.8879e-15  1.3015e-15  8.4647e-15
1185.4493  -1969.75    0.8663    0.1477  7.3359e-15  1.2507e-15  8.4682e-15
1185.4792  -1962.24    0.7649    0.1397  6.4800e-15  1.1835e-15  8.4716e-15
1185.5091  -1954.72    1.1088    0.1693  9.3975e-15  1.4345e-15  8.4751e-15
1185.5391  -1947.21    1.0451    0.1612  8.8605e-15  1.3665e-15  8.4785e-15
1185.5690  -1939.69    1.0503    0.1624  8.9086e-15  1.3773e-15  8.4820e-15
1185.5989  -1932.18    1.0962    0.1633  9.3021e-15  1.3857e-15  8.4854e-15
1185.6288  -1924.67    0.8093    0.1450  6.8697e-15  1.2305e-15  8.4889e-15
1185.6587  -1917.15    1.1582    0.1710  9.8358e-15  1.4521e-15  8.4923e-15
1185.6886  -1909.64    0.9286    0.1563  7.8888e-15  1.3283e-15  8.4958e-15
1185.7185  -1902.12    1.0047    0.1559  8.5390e-15  1.3251e-15  8.4992e-15
1185.7484  -1894.61    0.8923    0.1275  7.5867e-15  1.0840e-15  8.5027e-15
1185.7783  -1887.09    0.9080    0.1173  7.7238e-15  9.9786e-16  8.5061e-15
1185.8082  -1879.58    1.0913    0.1239  9.2869e-15  1.0541e-15  8.5096e-15
1185.8382  -1872.06    1.1495    0.1271  9.7853e-15  1.0823e-15  8.5130e-15
1185.8681  -1864.55    1.0487    0.1215  8.9316e-15  1.0344e-15  8.5165e-15
1185.8980  -1857.04    0.9769    0.1173  8.3230e-15  9.9954e-16  8.5199e-15
1185.9279  -1849.52    1.1889    0.1291  1.0133e-14  1.1004e-15  8.5234e-15
1185.9578  -1842.01    1.1033    0.1244  9.4079e-15  1.0604e-15  8.5269e-15
