wave,Comp_v_-33.3,Comp_v_32.1,Comp_v_272.8
1545.7040000000109,1.0000009536743164,1.0000007152557373,1.0000009536743164
1545.709000000011,1.0000009536743164,1.0000007152557373,1.0000009536743164
1545.714000000011,1.000001072883606,1.0000007152557373,1.000001072883606
1545.7190000000112,1.000001072883606,1.0000008344650269,1.000001072883606
1545.7240000000113,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.7290000000114,1.0000011920928955,1.0000008344650269,1.0000011920928955
1545.7340000000115,1.0000011920928955,1.0000008344650269,1.0000011920928955
1545.7390000000116,1.000001072883606,1.0000007152557373,1.000001072883606
1545.7440000000117,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.7490000000118,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.754000000012,1.0000011920928955,1.0000005960464478,1.0000011920928955
1545.759000000012,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.7640000000122,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.7690000000123,1.000001072883606,1.0000005960464478,1.000001072883606
1545.7740000000124,1.0000011920928955,1.0000005960464478,1.0000011920928955
1545.7790000000125,1.0000011920928955,1.0000005960464478,1.0000011920928955
1545.7840000000126,1.0000011920928955,1.0000008344650269,1.0000011920928955
1545.7890000000127,1.000001072883606,1.0000007152557373,1.000001072883606
1545.7940000000128,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.799000000013,1.000001072883606,1.0000007152557373,1.000001072883606
1545.804000000013,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8090000000132,1.000001072883606,1.0000008344650269,1.000001072883606
1545.8140000000133,1.000001072883606,1.0000008344650269,1.000001072883606
1545.8190000000134,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8240000000135,1.000001072883606,1.0000007152557373,1.000001072883606
1545.8290000000136,1.0000009536743164,1.0000005960464478,1.0000009536743164
1545.8340000000137,1.000001072883606,1.0000007152557373,1.000001072883606
1545.8390000000138,1.000001072883606,1.0000007152557373,1.000001072883606
1545.844000000014,1.000001072883606,1.0000007152557373,1.000001072883606
1545.849000000014,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8540000000141,1.000001072883606,1.0000008344650269,1.000001072883606
1545.8590000000142,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8640000000144,1.000001072883606,1.0000007152557373,1.000001072883606
1545.8690000000145,1.000001072883606,1.0000007152557373,1.000001072883606
1545.8740000000146,1.000001072883606,1.0000008344650269,1.000001072883606
1545.8790000000147,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8840000000148,1.000001311302185,1.0000005960464478,1.000001311302185
1545.889000000015,1.000001311302185,1.0000008344650269,1.000001311302185
1545.894000000015,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.8990000000151,1.000001072883606,1.0000007152557373,1.000001072883606
1545.9040000000152,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.9090000000153,1.000001072883606,1.0000005960464478,1.000001072883606
1545.9140000000154,1.0000009536743164,1.0000005960464478,1.0000009536743164
1545.9190000000156,1.000001072883606,1.0000005960464478,1.000001072883606
1545.9240000000157,1.0000009536743164,1.0000007152557373,1.0000009536743164
1545.9290000000158,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.9340000000159,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.939000000016,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.944000000016,1.0000011920928955,1.0000008344650269,1.0000011920928955
1545.9490000000162,1.0000011920928955,1.0000008344650269,1.0000011920928955
1545.9540000000163,1.0000011920928955,1.0000005960464478,1.0000011920928955
1545.9590000000164,1.0000011920928955,1.0000005960464478,1.0000011920928955
1545.9640000000165,1.000001072883606,1.0000004768371582,1.000001072883606
1545.9690000000166,1.000001072883606,1.0000005960464478,1.000001072883606
1545.9740000000168,1.000001072883606,1.0000005960464478,1.000001072883606
1545.9790000000169,1.000001072883606,1.0000007152557373,1.000001072883606
1545.984000000017,1.000001072883606,1.0000005960464478,1.000001072883606
1545.989000000017,1.0000011920928955,1.0000007152557373,1.0000011920928955
1545.9940000000172,1.000001072883606,1.0000007152557373,1.000001072883606
1545.9990000000173,1.000001072883606,1.0000005960464478,1.000001072883606
1546.0040000000174,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.0090000000175,1.0000011920928955,1.0000007152557373,1.0000011920928955
1546.0140000000176,1.000001072883606,1.0000005960464478,1.000001072883606
1546.0190000000177,1.000001072883606,1.0000005960464478,1.000001072883606
1546.0240000000178,1.000001072883606,1.0000005960464478,1.000001072883606
1546.029000000018,1.0000009536743164,1.0000005960464478,1.0000009536743164
1546.034000000018,1.000001072883606,1.0000007152557373,1.000001072883606
1546.0390000000182,1.000001072883606,1.0000007152557373,1.000001072883606
1546.0440000000183,1.000001072883606,1.0000007152557373,1.000001072883606
1546.0490000000184,1.000001072883606,1.0000008344650269,1.000001072883606
1546.0540000000185,1.0000011920928955,1.0000007152557373,1.0000011920928955
1546.0590000000186,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.0640000000187,1.0000011920928955,1.0000008344650269,1.0000011920928955
1546.0690000000188,1.000001072883606,1.0000007152557373,1.000001072883606
1546.074000000019,1.000001072883606,1.0000004768371582,1.000001072883606
1546.079000000019,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.0840000000192,1.000001072883606,1.0000005960464478,1.000001072883606
1546.0890000000193,1.000001072883606,1.0000004768371582,1.000001072883606
1546.0940000000194,1.000001072883606,1.0000004768371582,1.000001072883606
1546.0990000000195,1.000001072883606,1.0000004768371582,1.000001072883606
1546.1040000000196,1.0000009536743164,1.0000004768371582,1.0000009536743164
1546.1090000000197,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.1140000000198,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.11900000002,1.0000011920928955,1.0000005960464478,1.0000011920928955
1546.12400000002,1.0000011920928955,1.0000004768371582,1.0000011920928955
1546.1290000000201,1.000001072883606,1.0000004768371582,1.000001072883606
1546.1340000000203,1.000001072883606,1.0000004768371582,1.000001072883606
1546.1390000000204,1.000001072883606,1.0000005960464478,1.000001072883606
1546.1440000000205,1.0000011920928955,1.0000004768371582,1.0000011920928955
