# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1387.1923  -1412.73    1.0001    0.1147  8.5023e-15  9.7537e-16  8.5016e-15
1387.2222  -1406.30    0.8211    0.1042  6.9849e-15  8.8682e-16  8.5073e-15
1387.2521  -1399.87    0.9486    0.1118  8.0750e-15  9.5149e-16  8.5129e-15
1387.2820  -1393.43    0.9688    0.1129  8.2527e-15  9.6154e-16  8.5185e-15
1387.3119  -1387.00    0.7699    0.1009  6.5627e-15  8.6047e-16  8.5242e-15
1387.3418  -1380.57    0.8633    0.1066  7.3639e-15  9.0963e-16  8.5298e-15
1387.3717  -1374.13    0.8374    0.1063  7.1472e-15  9.0722e-16  8.5355e-15
1387.4016  -1367.70    0.7665    0.1143  6.5466e-15  9.7616e-16  8.5411e-15
1387.4316  -1361.27    0.9137    0.1257  7.8092e-15  1.0743e-15  8.5468e-15
1387.4615  -1354.83    0.9933    0.1482  8.4952e-15  1.2675e-15  8.5524e-15
1387.4914  -1348.40    0.9351    0.1523  8.0022e-15  1.3032e-15  8.5581e-15
1387.5213  -1341.97    1.0715    0.1605  9.1759e-15  1.3744e-15  8.5637e-15
1387.5512  -1335.53    1.1049    0.1599  9.4682e-15  1.3702e-15  8.5694e-15
1387.5811  -1329.10    1.0868    0.1578  9.3194e-15  1.3534e-15  8.5750e-15
1387.6110  -1322.67    0.9682    0.1513  8.3079e-15  1.2983e-15  8.5807e-15
1387.6409  -1316.23    0.9709    0.1503  8.3363e-15  1.2903e-15  8.5863e-15
1387.6708  -1309.80    0.9855    0.1518  8.4673e-15  1.3043e-15  8.5920e-15
1387.7007  -1303.36    0.9709    0.1484  8.3476e-15  1.2756e-15  8.5976e-15
1387.7307  -1296.93    0.9611    0.1466  8.2689e-15  1.2611e-15  8.6033e-15
1387.7606  -1290.50    0.8912    0.1430  7.6725e-15  1.2312e-15  8.6089e-15
1387.7905  -1284.06    0.9330    0.1460  8.0370e-15  1.2577e-15  8.6146e-15
1387.8204  -1277.63    0.8559    0.1442  7.3780e-15  1.2431e-15  8.6202e-15
1387.8503  -1271.20    0.9245    0.1477  7.9748e-15  1.2740e-15  8.6259e-15
1387.8802  -1264.76    1.0339    0.1580  8.9242e-15  1.3639e-15  8.6315e-15
1387.9101  -1258.33    1.0790    0.1564  9.3192e-15  1.3512e-15  8.6372e-15
1387.9400  -1251.90    0.8751    0.1397  7.5635e-15  1.2075e-15  8.6428e-15
1387.9699  -1245.46    0.9444    0.1484  8.1673e-15  1.2834e-15  8.6485e-15
1387.9998  -1239.03    1.0067    0.1339  8.7121e-15  1.1586e-15  8.6541e-15
1388.0298  -1232.60    0.9532    0.1293  8.2541e-15  1.1201e-15  8.6598e-15
1388.0597  -1226.16    0.7935    0.1045  6.8759e-15  9.0579e-16  8.6654e-15
1388.0896  -1219.73    0.9295    0.1097  8.0600e-15  9.5092e-16  8.6711e-15
1388.1195  -1213.30    0.9287    0.1132  8.0577e-15  9.8233e-16  8.6768e-15
1388.1494  -1206.86    0.9977    0.1108  8.6625e-15  9.6228e-16  8.6824e-15
1388.1793  -1200.43    0.9938    0.0771  8.6342e-15  6.6955e-16  8.6881e-15
1388.2092  -1193.99    0.9415    0.0743  8.1853e-15  6.4624e-16  8.6937e-15
1388.2391  -1187.56    0.7868    0.0683  6.8445e-15  5.9437e-16  8.6994e-15
1388.2690  -1181.13    0.8156    0.0696  7.1000e-15  6.0545e-16  8.7050e-15
1388.2989  -1174.69    0.9004    0.0739  7.8428e-15  6.4333e-16  8.7107e-15
1388.3289  -1168.26    0.8852    0.0720  7.7155e-15  6.2765e-16  8.7163e-15
1388.3588  -1161.83    0.9267    0.0741  8.0830e-15  6.4612e-16  8.7220e-15
1388.3887  -1155.39    0.9153    0.0728  7.9885e-15  6.3548e-16  8.7276e-15
1388.4186  -1148.96    0.8959    0.0720  7.8237e-15  6.2897e-16  8.7333e-15
1388.4485  -1142.53    0.9671    0.0761  8.4514e-15  6.6492e-16  8.7389e-15
1388.4784  -1136.09    0.8738    0.0722  7.6413e-15  6.3173e-16  8.7446e-15
1388.5083  -1129.66    0.8806    0.0723  7.7053e-15  6.3251e-16  8.7502e-15
1388.5382  -1123.23    0.8521    0.0711  7.4611e-15  6.2264e-16  8.7559e-15
1388.5681  -1116.79    0.8708    0.0714  7.6299e-15  6.2595e-16  8.7615e-15
1388.5980  -1110.36    1.0110    0.0780  8.8635e-15  6.8398e-16  8.7672e-15
1388.6280  -1103.93    0.8690    0.0719  7.6233e-15  6.3110e-16  8.7728e-15
1388.6579  -1097.49    0.8459    0.0712  7.4258e-15  6.2461e-16  8.7785e-15
1388.6878  -1091.06    0.9242    0.0739  8.1179e-15  6.4952e-16  8.7841e-15
1388.7177  -1084.62    0.9771    0.0765  8.5889e-15  6.7217e-16  8.7898e-15
1388.7476  -1078.19    0.8796    0.0726  7.7361e-15  6.3834e-16  8.7954e-15
1388.7775  -1071.76    0.9302    0.0751  8.1867e-15  6.6100e-16  8.8011e-15
1388.8074  -1065.32    0.9159    0.0737  8.0658e-15  6.4912e-16  8.8067e-15
1388.8373  -1058.89    0.9744    0.0755  8.5865e-15  6.6505e-16  8.8123e-15
1388.8672  -1052.46    1.0156    0.0764  8.9556e-15  6.7395e-16  8.8180e-15
1388.8971  -1046.02    1.0027    0.0768  8.8473e-15  6.7758e-16  8.8236e-15
1388.9271  -1039.59    1.0119    0.0776  8.9342e-15  6.8476e-16  8.8293e-15
1388.9570  -1033.16    0.8530    0.0711  7.5360e-15  6.2800e-16  8.8349e-15
1388.9869  -1026.72    0.9426    0.0741  8.3332e-15  6.5498e-16  8.8405e-15
1389.0168  -1020.29    0.8552    0.0708  7.5650e-15  6.2608e-16  8.8462e-15
1389.0467  -1013.86    0.8513    0.0704  7.5355e-15  6.2334e-16  8.8518e-15
1389.0766  -1007.42    0.9074    0.0718  8.0369e-15  6.3582e-16  8.8575e-15
1389.1065  -1000.99    0.9278    0.0732  8.2231e-15  6.4877e-16  8.8631e-15
1389.1364   -994.56    1.0958    0.0799  9.7187e-15  7.0868e-16  8.8687e-15
1389.1663   -988.12    0.8765    0.0707  7.7782e-15  6.2722e-16  8.8744e-15
1389.1962   -981.69    0.9787    0.0747  8.6910e-15  6.6370e-16  8.8800e-15
1389.2262   -975.25    0.8779    0.0720  7.8010e-15  6.3967e-16  8.8856e-15
1389.2561   -968.82    0.8520    0.0699  7.5754e-15  6.2187e-16  8.8913e-15
1389.2860   -962.39    0.8901    0.0724  7.9189e-15  6.4408e-16  8.8969e-15
1389.3159   -955.95    0.8426    0.0701  7.5010e-15  6.2398e-16  8.9025e-15
1389.3458   -949.52    0.8892    0.0717  7.9209e-15  6.3834e-16  8.9081e-15
1389.3757   -943.09    0.8350    0.0686  7.4431e-15  6.1133e-16  8.9138e-15
1389.4056   -936.65    0.9668    0.0739  8.6233e-15  6.5956e-16  8.9194e-15
1389.4355   -930.22    1.0605    0.0782  9.4649e-15  6.9792e-16  8.9250e-15
1389.4654   -923.79    1.0428    0.0773  9.3130e-15  6.9073e-16  8.9306e-15
1389.4953   -917.35    0.9348    0.0733  8.3534e-15  6.5543e-16  8.9363e-15
1389.5253   -910.92    0.9490    0.0729  8.4860e-15  6.5175e-16  8.9419e-15
1389.5552   -904.49    1.0256    0.0767  9.1769e-15  6.8612e-16  8.9475e-15
1389.5851   -898.05    0.9796    0.0753  8.7706e-15  6.7389e-16  8.9531e-15
1389.6150   -891.62    0.9357    0.0746  8.3824e-15  6.6846e-16  8.9587e-15
1389.6449   -885.19    0.9163    0.0725  8.2136e-15  6.5010e-16  8.9643e-15
1389.6748   -878.75    0.8705    0.0716  7.8086e-15  6.4201e-16  8.9699e-15
1389.7047   -872.32    0.9437    0.0734  8.4705e-15  6.5885e-16  8.9755e-15
1389.7346   -865.88    0.9624    0.0750  8.6433e-15  6.7383e-16  8.9812e-15
1389.7645   -859.45    0.9947    0.0760  8.9387e-15  6.8295e-16  8.9868e-15
1389.7944   -853.02    0.9851    0.0764  8.8580e-15  6.8683e-16  8.9924e-15
1389.8244   -846.58    1.0141    0.0760  9.1245e-15  6.8353e-16  8.9980e-15
1389.8543   -840.15    0.9154    0.0735  8.2416e-15  6.6164e-16  9.0036e-15
1389.8842   -833.72    0.9046    0.0722  8.1500e-15  6.5071e-16  9.0092e-15
1389.9141   -827.28    0.8925    0.0714  8.0461e-15  6.4343e-16  9.0148e-15
1389.9440   -820.85    0.9188    0.0730  8.2883e-15  6.5868e-16  9.0204e-15
1389.9739   -814.42    1.0355    0.0776  9.3465e-15  7.0018e-16  9.0259e-15
1390.0038   -807.98    0.9880    0.0752  8.9235e-15  6.7943e-16  9.0315e-15
1390.0337   -801.55    0.9181    0.0709  8.2974e-15  6.4081e-16  9.0371e-15
1390.0636   -795.12    1.0067    0.0747  9.1036e-15  6.7539e-16  9.0427e-15
1390.0935   -788.68    1.1091    0.0790  1.0035e-14  7.1478e-16  9.0483e-15
1390.1235   -782.25    1.1323    0.0796  1.0252e-14  7.2026e-16  9.0539e-15
1390.1534   -775.82    0.9992    0.0750  9.0523e-15  6.7941e-16  9.0595e-15
1390.1833   -769.38    1.0207    0.0758  9.2525e-15  6.8682e-16  9.0650e-15
1390.2132   -762.95    0.9829    0.0749  8.9152e-15  6.7974e-16  9.0706e-15
1390.2431   -756.51    0.8918    0.0709  8.0942e-15  6.4356e-16  9.0762e-15
1390.2730   -750.08    0.9908    0.0750  8.9979e-15  6.8151e-16  9.0818e-15
1390.3029   -743.65    0.9913    0.0746  9.0084e-15  6.7770e-16  9.0873e-15
1390.3328   -737.21    0.9131    0.0721  8.3027e-15  6.5590e-16  9.0929e-15
1390.3627   -730.78    0.9702    0.0737  8.8272e-15  6.7054e-16  9.0985e-15
1390.3926   -724.35    0.9245    0.0718  8.4171e-15  6.5402e-16  9.1040e-15
1390.4226   -717.91    0.9479    0.0732  8.6345e-15  6.6700e-16  9.1096e-15
1390.4525   -711.48    1.0294    0.0764  9.3833e-15  6.9631e-16  9.1152e-15
1390.4824   -705.05    0.9630    0.0739  8.7834e-15  6.7419e-16  9.1207e-15
1390.5123   -698.61    0.9649    0.0734  8.8059e-15  6.6955e-16  9.1263e-15
1390.5422   -692.18    1.0244    0.0748  9.3550e-15  6.8290e-16  9.1318e-15
1390.5721   -685.75    1.0767    0.0774  9.8380e-15  7.0745e-16  9.1374e-15
1390.6020   -679.31    1.0098    0.0754  9.2327e-15  6.8914e-16  9.1429e-15
1390.6319   -672.88    1.0695    0.0779  9.7847e-15  7.1260e-16  9.1485e-15
1390.6618   -666.45    1.0553    0.0766  9.6604e-15  7.0147e-16  9.1540e-15
1390.6917   -660.01    0.8253    0.0677  7.5591e-15  6.1982e-16  9.1595e-15
1390.7217   -653.58    0.8760    0.0698  8.0288e-15  6.3987e-16  9.1651e-15
1390.7516   -647.14    0.9910    0.0744  9.0876e-15  6.8198e-16  9.1706e-15
1390.7815   -640.71    0.9876    0.0741  9.0628e-15  6.7972e-16  9.1761e-15
1390.8114   -634.28    1.0406    0.0760  9.5546e-15  6.9782e-16  9.1817e-15
1390.8413   -627.84    1.0166    0.0763  9.3400e-15  7.0084e-16  9.1872e-15
1390.8712   -621.41    1.0319    0.0763  9.4856e-15  7.0186e-16  9.1927e-15
1390.9011   -614.98    0.9410    0.0724  8.6551e-15  6.6610e-16  9.1982e-15
1390.9310   -608.54    0.9713    0.0742  8.9394e-15  6.8337e-16  9.2038e-15
1390.9609   -602.11    0.9747    0.0739  8.9762e-15  6.8030e-16  9.2093e-15
