# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1327.9107  -1487.50    0.6976    0.1624  3.7249e-15  8.6732e-16  5.3394e-15
1327.9406  -1480.78    0.7949    0.1728  4.2444e-15  9.2270e-16  5.3397e-15
1327.9705  -1474.06    0.8289    0.1764  4.4265e-15  9.4184e-16  5.3401e-15
1328.0004  -1467.34    0.8448    0.1780  4.5114e-15  9.5035e-16  5.3405e-15
1328.0303  -1460.62    0.8665    0.1801  4.6279e-15  9.6177e-16  5.3408e-15
1328.0602  -1453.91    1.2236    0.2125  6.5356e-15  1.1352e-15  5.3412e-15
1328.0901  -1447.19    0.9969    0.1926  5.3250e-15  1.0287e-15  5.3416e-15
1328.1200  -1440.47    0.8111    0.1746  4.3327e-15  9.3255e-16  5.3419e-15
1328.1499  -1433.75    0.8476    0.1783  4.5281e-15  9.5263e-16  5.3423e-15
1328.1798  -1427.03    1.0795    0.2002  5.7672e-15  1.0696e-15  5.3427e-15
1328.2098  -1420.31    1.1561    0.2068  6.1772e-15  1.1052e-15  5.3430e-15
1328.2397  -1413.59    0.7795    0.1713  4.1650e-15  9.1551e-16  5.3434e-15
1328.2696  -1406.87    1.0257    0.1952  5.4809e-15  1.0433e-15  5.3438e-15
1328.2995  -1400.15    0.7224    0.1653  3.8606e-15  8.8356e-16  5.3441e-15
1328.3294  -1393.43    0.7736    0.1707  4.1347e-15  9.1235e-16  5.3445e-15
1328.3593  -1386.71    1.0487    0.1974  5.6052e-15  1.0548e-15  5.3449e-15
1328.3892  -1380.00    0.7571    0.1690  4.0470e-15  9.0339e-16  5.3453e-15
1328.4191  -1373.28    0.7287    0.1660  3.8956e-15  8.8714e-16  5.3456e-15
1328.4490  -1366.56    0.9860    0.1916  5.2712e-15  1.0243e-15  5.3460e-15
1328.4789  -1359.84    0.8538    0.1789  4.5646e-15  9.5626e-16  5.3464e-15
1328.5089  -1353.12    0.7943    0.1728  4.2468e-15  9.2411e-16  5.3468e-15
1328.5388  -1346.40    0.7162    0.1647  3.8297e-15  8.8047e-16  5.3471e-15
1328.5687  -1339.68    0.8466    0.1783  4.5273e-15  9.5322e-16  5.3475e-15
1328.5986  -1332.96    0.9727    0.1905  5.2019e-15  1.0186e-15  5.3479e-15
1328.6285  -1326.24    1.1708    0.2081  6.2617e-15  1.1132e-15  5.3482e-15
1328.6584  -1319.52    1.1237    0.2040  6.0104e-15  1.0912e-15  5.3486e-15
1328.6883  -1312.81    1.0981    0.2018  5.8737e-15  1.0793e-15  5.3490e-15
1328.7182  -1306.09    1.0145    0.1943  5.4270e-15  1.0394e-15  5.3494e-15
1328.7481  -1299.37    1.1160    0.2035  5.9701e-15  1.0885e-15  5.3498e-15
1328.7780  -1292.65    1.0560    0.1982  5.6497e-15  1.0605e-15  5.3501e-15
1328.8080  -1285.93    0.9651    0.1900  5.1637e-15  1.0165e-15  5.3505e-15
1328.8379  -1279.21    0.9998    0.1932  5.3499e-15  1.0337e-15  5.3509e-15
1328.8678  -1272.49    0.8509    0.1789  4.5534e-15  9.5749e-16  5.3513e-15
1328.8977  -1265.77    1.0375    0.1967  5.5521e-15  1.0526e-15  5.3516e-15
1328.9276  -1259.05    0.8622    0.1801  4.6147e-15  9.6394e-16  5.3520e-15
1328.9575  -1252.33    0.8265    0.1765  4.4239e-15  9.4465e-16  5.3524e-15
1328.9874  -1245.61    0.9501    0.1886  5.0856e-15  1.0093e-15  5.3528e-15
1329.0173  -1238.90    0.9294    0.1866  4.9753e-15  9.9912e-16  5.3532e-15
1329.0472  -1232.18    1.2741    0.2171  6.8211e-15  1.1623e-15  5.3536e-15
1329.0771  -1225.46    1.0419    0.1972  5.5783e-15  1.0557e-15  5.3539e-15
1329.1071  -1218.74    0.8992    0.1838  4.8146e-15  9.8421e-16  5.3543e-15
1329.1370  -1212.02    0.8730    0.1813  4.6746e-15  9.7059e-16  5.3547e-15
1329.1669  -1205.30    0.7987    0.1738  4.2773e-15  9.3061e-16  5.3551e-15
1329.1968  -1198.58    0.9678    0.1903  5.1833e-15  1.0192e-15  5.3555e-15
1329.2267  -1191.86    1.0615    0.1989  5.6851e-15  1.0651e-15  5.3558e-15
1329.2566  -1185.14    0.8045    0.1743  4.3089e-15  9.3361e-16  5.3562e-15
1329.2865  -1178.42    0.8877    0.1826  4.7549e-15  9.7802e-16  5.3566e-15
1329.3164  -1171.71    1.2047    0.2113  6.4535e-15  1.1317e-15  5.3570e-15
1329.3463  -1164.99    1.0617    0.1988  5.6878e-15  1.0652e-15  5.3574e-15
1329.3762  -1158.27    0.9370    0.1873  5.0200e-15  1.0033e-15  5.3578e-15
1329.4062  -1151.55    0.8808    0.1818  4.7195e-15  9.7420e-16  5.3582e-15
1329.4361  -1144.83    1.1127    0.2033  5.9624e-15  1.0891e-15  5.3585e-15
1329.4660  -1138.11    1.0187    0.1948  5.4591e-15  1.0440e-15  5.3589e-15
1329.4959  -1131.39    1.0938    0.2016  5.8619e-15  1.0802e-15  5.3593e-15
1329.5258  -1124.67    0.7884    0.1725  4.2258e-15  9.2432e-16  5.3597e-15
1329.5557  -1117.95    1.1623    0.2075  6.2301e-15  1.1123e-15  5.3601e-15
1329.5856  -1111.23    0.9858    0.1999  5.2844e-15  1.0715e-15  5.3605e-15
1329.6155  -1104.51    1.1933    0.1715  6.3972e-15  9.1936e-16  5.3609e-15
1329.6454  -1097.80    1.0654    0.1695  5.7120e-15  9.0884e-16  5.3613e-15
1329.6753  -1091.08    1.0008    0.1363  5.3660e-15  7.3095e-16  5.3617e-15
1329.7053  -1084.36    1.0304    0.1383  5.5252e-15  7.4179e-16  5.3621e-15
1329.7352  -1077.64    0.9784    0.1349  5.2465e-15  7.2321e-16  5.3624e-15
1329.7651  -1070.92    1.0480    0.1394  5.6201e-15  7.4751e-16  5.3628e-15
1329.7950  -1064.20    1.2798    0.1538  6.8640e-15  8.2484e-16  5.3632e-15
1329.8249  -1057.48    1.2484    0.1518  6.6958e-15  8.1427e-16  5.3636e-15
1329.8548  -1050.76    0.9932    0.1359  5.3275e-15  7.2901e-16  5.3640e-15
1329.8847  -1044.04    0.9167    0.1318  4.9173e-15  7.0719e-16  5.3644e-15
1329.9146  -1037.32    0.6269    0.1259  3.3634e-15  6.7562e-16  5.3648e-15
1329.9445  -1030.61    1.2394    0.1747  6.6498e-15  9.3721e-16  5.3652e-15
1329.9744  -1023.89    0.9862    0.1564  5.2916e-15  8.3906e-16  5.3656e-15
1330.0044  -1017.17    1.4369    0.2304  7.7105e-15  1.2366e-15  5.3660e-15
1330.0343  -1010.45    0.7977    0.1588  4.2810e-15  8.5197e-16  5.3664e-15
1330.0642  -1003.73    0.9490    0.1534  5.0932e-15  8.2327e-16  5.3668e-15
1330.0941   -997.01    0.9052    0.1408  4.8582e-15  7.5592e-16  5.3672e-15
1330.1240   -990.29    0.9961    0.1359  5.3467e-15  7.2967e-16  5.3676e-15
1330.1539   -983.57    1.0580    0.1400  5.6795e-15  7.5166e-16  5.3679e-15
1330.1838   -976.85    1.1975    0.1488  6.4285e-15  7.9858e-16  5.3683e-15
1330.2137   -970.13    1.1657    0.1469  6.2582e-15  7.8875e-16  5.3687e-15
1330.2436   -963.41    1.1234    0.1443  6.0315e-15  7.7456e-16  5.3691e-15
1330.2735   -956.70    1.0783    0.1413  5.7898e-15  7.5895e-16  5.3695e-15
1330.3035   -949.98    0.9439    0.1325  5.0685e-15  7.1176e-16  5.3699e-15
1330.3334   -943.26    0.9358    0.1320  5.0258e-15  7.0889e-16  5.3703e-15
1330.3633   -936.54    1.1741    0.1474  6.3055e-15  7.9150e-16  5.3707e-15
1330.3932   -929.82    1.0243    0.1379  5.5014e-15  7.4057e-16  5.3711e-15
1330.4231   -923.10    1.2611    0.1526  6.7738e-15  8.1954e-16  5.3715e-15
1330.4530   -916.38    1.0196    0.1376  5.4771e-15  7.3902e-16  5.3719e-15
1330.4829   -909.66    1.2060    0.1493  6.4789e-15  8.0217e-16  5.3723e-15
1330.5128   -902.94    1.0171    0.1375  5.4644e-15  7.3857e-16  5.3727e-15
1330.5427   -896.22    1.0971    0.1426  5.8947e-15  7.6601e-16  5.3731e-15
1330.5726   -889.51    0.8061    0.1228  4.3318e-15  6.6006e-16  5.3735e-15
1330.6026   -882.79    1.0882    0.1420  5.8482e-15  7.6298e-16  5.3739e-15
1330.6325   -876.07    0.9725    0.1344  5.2263e-15  7.2223e-16  5.3743e-15
1330.6624   -869.35    1.1256    0.1445  6.0499e-15  7.7655e-16  5.3747e-15
1330.6923   -862.63    0.8088    0.1232  4.3471e-15  6.6212e-16  5.3751e-15
1330.7222   -855.91    1.2416    0.1515  6.6742e-15  8.1454e-16  5.3755e-15
1330.7521   -849.19    1.2227    0.1504  6.5730e-15  8.0839e-16  5.3759e-15
1330.7820   -842.47    1.2432    0.1517  6.6836e-15  8.1561e-16  5.3763e-15
1330.8119   -835.75    0.9951    0.1361  5.3503e-15  7.3175e-16  5.3767e-15
1330.8418   -829.03    1.1361    0.1452  6.1089e-15  7.8051e-16  5.3771e-15
1330.8717   -822.31    1.0245    0.1380  5.5095e-15  7.4224e-16  5.3775e-15
1330.9017   -815.60    0.9726    0.1347  5.2308e-15  7.2416e-16  5.3779e-15
1330.9316   -808.88    0.9380    0.1324  5.0451e-15  7.1189e-16  5.3783e-15
1330.9615   -802.16    1.0923    0.1425  5.8754e-15  7.6633e-16  5.3787e-15
1330.9914   -795.44    0.9061    0.1302  4.8739e-15  7.0042e-16  5.3791e-15
1331.0213   -788.72    0.9457    0.1329  5.0872e-15  7.1497e-16  5.3795e-15
1331.0512   -782.00    0.9207    0.1311  4.9536e-15  7.0543e-16  5.3799e-15
1331.0811   -775.28    1.0261    0.1384  5.5207e-15  7.4440e-16  5.3804e-15
1331.1110   -768.56    1.0044    0.1368  5.4043e-15  7.3633e-16  5.3808e-15
1331.1409   -761.84    1.2166    0.1501  6.5469e-15  8.0776e-16  5.3812e-15
1331.1708   -755.12    1.2067    0.1495  6.4939e-15  8.0437e-16  5.3816e-15
1331.2008   -748.41    1.0669    0.1408  5.7419e-15  7.5777e-16  5.3820e-15
1331.2307   -741.69    0.9045    0.1301  4.8682e-15  7.0037e-16  5.3824e-15
1331.2606   -734.97    1.1008    0.1431  5.9253e-15  7.7030e-16  5.3828e-15
1331.2905   -728.25    0.6996    0.1150  3.7662e-15  6.1902e-16  5.3832e-15
1331.3204   -721.53    0.9671    0.1344  5.2064e-15  7.2370e-16  5.3836e-15
1331.3503   -714.81    0.9846    0.1356  5.3014e-15  7.2988e-16  5.3840e-15
1331.3802   -708.09    0.8688    0.1415  4.6780e-15  7.6197e-16  5.3844e-15
1331.4101   -701.37    1.0910    0.1642  5.8748e-15  8.8419e-16  5.3848e-15
1331.4400   -694.65    1.1273    0.1660  6.0707e-15  8.9413e-16  5.3852e-15
1331.4699   -687.93    0.8743    0.1483  4.7084e-15  7.9879e-16  5.3856e-15
1331.4999   -681.21    1.0268    0.1829  5.5302e-15  9.8502e-16  5.3860e-15
1331.5298   -674.50    0.8522    0.1679  4.5902e-15  9.0419e-16  5.3864e-15
1331.5597   -667.78    0.8939    0.1685  4.8150e-15  9.0790e-16  5.3868e-15
1331.5896   -661.06    0.8558    0.1724  4.6102e-15  9.2897e-16  5.3873e-15
1331.6195   -654.34    1.2644    0.1987  6.8121e-15  1.0706e-15  5.3877e-15
1331.6494   -647.62    0.9652    0.1628  5.2006e-15  8.7721e-16  5.3881e-15
1331.6793   -640.90    1.0961    0.1659  5.9063e-15  8.9409e-16  5.3885e-15
1331.7092   -634.18    1.0249    0.1481  5.5233e-15  7.9789e-16  5.3889e-15
1331.7391   -627.46    0.6606    0.1119  3.5603e-15  6.0294e-16  5.3893e-15
1331.7690   -620.74    1.1406    0.1455  6.1474e-15  7.8401e-16  5.3897e-15
1331.7990   -614.02    1.0014    0.1365  5.3975e-15  7.3593e-16  5.3901e-15
1331.8289   -607.30    0.8298    0.1247  4.4732e-15  6.7208e-16  5.3905e-15
1331.8588   -600.59    0.9150    0.1307  4.9329e-15  7.0469e-16  5.3909e-15
1331.8887   -593.87    0.8604    0.1270  4.6386e-15  6.8490e-16  5.3913e-15
1331.9186   -587.15    0.8683    0.1275  4.6815e-15  6.8747e-16  5.3917e-15
1331.9485   -580.43    1.0813    0.1418  5.8306e-15  7.6449e-16  5.3921e-15
1331.9784   -573.71    1.0958    0.1427  5.9090e-15  7.6934e-16  5.3926e-15
1332.0083   -566.99    1.1607    0.1467  6.2598e-15  7.9129e-16  5.3930e-15
1332.0382   -560.27    1.3289    0.1567  7.1672e-15  8.4529e-16  5.3934e-15
1332.0681   -553.55    1.1101    0.1436  5.9878e-15  7.7470e-16  5.3938e-15
1332.0981   -546.83    0.9300    0.1318  5.0164e-15  7.1090e-16  5.3942e-15
1332.1280   -540.11    1.0427    0.1394  5.6249e-15  7.5199e-16  5.3946e-15
1332.1579   -533.40    1.1686    0.1473  6.3047e-15  7.9462e-16  5.3950e-15
1332.1878   -526.68    1.0671    0.1409  5.7572e-15  7.6006e-16  5.3954e-15
1332.2177   -519.96    1.0661    0.1408  5.7523e-15  7.5989e-16  5.3958e-15
