wave,Comp_v_-33.3,Comp_v_32.1,Comp_v_272.8
1541.2810000000109,1.000001072883606,1.000001072883606,1.000001072883606
1541.286000000011,1.000001072883606,1.000001072883606,1.000001072883606
1541.291000000011,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.2960000000112,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3010000000113,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3060000000114,1.000001072883606,1.000001072883606,1.000001072883606
1541.3110000000115,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3160000000116,1.000001072883606,1.000001072883606,1.000001072883606
1541.3210000000117,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3260000000118,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.331000000012,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.336000000012,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3410000000122,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3460000000123,1.000001311302185,1.000001311302185,1.000001311302185
1541.3510000000124,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3560000000125,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3610000000126,1.000001072883606,1.000001072883606,1.000001072883606
1541.3660000000127,1.000001072883606,1.000001072883606,1.000001072883606
1541.3710000000128,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.376000000013,1.000001072883606,1.000001072883606,1.000001072883606
1541.381000000013,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3860000000132,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3910000000133,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.3960000000134,1.000001311302185,1.000001311302185,1.000001311302185
1541.4010000000135,1.000001311302185,1.000001311302185,1.000001311302185
1541.4060000000136,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.4110000000137,1.000001072883606,1.000001072883606,1.000001072883606
1541.4160000000138,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.421000000014,1.000001311302185,1.000001311302185,1.000001311302185
1541.426000000014,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.4310000000141,1.000001311302185,1.000001311302185,1.000001311302185
1541.4360000000142,1.000001311302185,1.000001311302185,1.000001311302185
1541.4410000000144,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.4460000000145,1.0000011920928955,1.0000011920928955,1.0000011920928955
1541.4510000000146,1.000001311302185,1.000001311302185,1.000001311302185
