# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1231.4890  -1774.33    1.0485    0.1023  2.7929e-15  2.7260e-16  2.6637e-15
1231.5189  -1767.09    1.0604    0.1029  2.8244e-15  2.7405e-16  2.6636e-15
1231.5488  -1759.85    0.9717    0.0985  2.5880e-15  2.6248e-16  2.6635e-15
1231.5788  -1752.61    0.9673    0.0983  2.5763e-15  2.6192e-16  2.6633e-15
1231.6087  -1745.37    1.0265    0.1012  2.7336e-15  2.6961e-16  2.6632e-15
1231.6386  -1738.14    1.0046    0.1002  2.6752e-15  2.6678e-16  2.6630e-15
1231.6685  -1730.90    0.9727    0.0986  2.5902e-15  2.6254e-16  2.6629e-15
1231.6984  -1723.66    1.1142    0.1054  2.9669e-15  2.8059e-16  2.6627e-15
1231.7283  -1716.42    0.8958    0.0947  2.3852e-15  2.5207e-16  2.6626e-15
1231.7582  -1709.18    1.0164    0.1007  2.7061e-15  2.6817e-16  2.6624e-15
1231.7881  -1701.94    1.1017    0.1048  2.9330e-15  2.7898e-16  2.6623e-15
1231.8180  -1694.71    0.9343    0.0966  2.4872e-15  2.5726e-16  2.6622e-15
1231.8479  -1687.47    0.9510    0.0975  2.5316e-15  2.5952e-16  2.6620e-15
1231.8779  -1680.23    0.9647    0.0982  2.5679e-15  2.6132e-16  2.6619e-15
1231.9078  -1672.99    1.0656    0.1031  2.8364e-15  2.7433e-16  2.6617e-15
1231.9377  -1665.75    0.9506    0.0975  2.5301e-15  2.5938e-16  2.6616e-15
1231.9676  -1658.52    0.9206    0.0959  2.4500e-15  2.5528e-16  2.6614e-15
1231.9975  -1651.28    1.0111    0.1005  2.6907e-15  2.6734e-16  2.6613e-15
1232.0274  -1644.04    0.9965    0.0997  2.6518e-15  2.6543e-16  2.6612e-15
1232.0573  -1636.80    1.0713    0.1033  2.8508e-15  2.7496e-16  2.6610e-15
1232.0872  -1629.56    1.1428    0.1067  3.0408e-15  2.8385e-16  2.6609e-15
1232.1171  -1622.32    1.0774    0.1036  2.8667e-15  2.7566e-16  2.6607e-15
1232.1470  -1615.09    1.1177    0.1055  2.9736e-15  2.8067e-16  2.6606e-15
1232.1770  -1607.85    0.8767    0.0937  2.3323e-15  2.4917e-16  2.6604e-15
1232.2069  -1600.61    0.9904    0.0994  2.6349e-15  2.6452e-16  2.6603e-15
1232.2368  -1593.37    0.9689    0.0984  2.5775e-15  2.6172e-16  2.6602e-15
1232.2667  -1586.13    0.9130    0.0955  2.4285e-15  2.5416e-16  2.6600e-15
1232.2966  -1578.90    1.0581    0.1027  2.8144e-15  2.7314e-16  2.6599e-15
1232.3265  -1571.66    1.1394    0.1065  3.0306e-15  2.8331e-16  2.6597e-15
1232.3564  -1564.42    1.0682    0.1032  2.8410e-15  2.7454e-16  2.6596e-15
1232.3863  -1557.18    0.9807    0.0990  2.6081e-15  2.6327e-16  2.6594e-15
1232.4162  -1549.94    0.9102    0.0954  2.4205e-15  2.5378e-16  2.6593e-15
1232.4461  -1542.70    0.8526    0.0924  2.2671e-15  2.4574e-16  2.6592e-15
1232.4761  -1535.47    0.9791    0.0989  2.6034e-15  2.6293e-16  2.6590e-15
1232.5060  -1528.23    1.0084    0.1003  2.6811e-15  2.6671e-16  2.6589e-15
1232.5359  -1520.99    0.7812    0.0885  2.0770e-15  2.3536e-16  2.6587e-15
1232.5658  -1513.75    1.1042    0.1049  2.9355e-15  2.7878e-16  2.6586e-15
1232.5957  -1506.51    0.9190    0.0958  2.4432e-15  2.5478e-16  2.6585e-15
1232.6256  -1499.28    1.1746    0.1081  3.1223e-15  2.8726e-16  2.6583e-15
1232.6555  -1492.04    1.0019    0.0999  2.6632e-15  2.6567e-16  2.6582e-15
1232.6854  -1484.80    1.0210    0.1009  2.7139e-15  2.6810e-16  2.6580e-15
1232.7153  -1477.56    1.0525    0.1024  2.7975e-15  2.7214e-16  2.6579e-15
1232.7452  -1470.32    1.0566    0.1026  2.8082e-15  2.7265e-16  2.6577e-15
1232.7752  -1463.08    1.1593    0.1074  3.0809e-15  2.8535e-16  2.6576e-15
1232.8051  -1455.85    0.9391    0.0968  2.4958e-15  2.5736e-16  2.6575e-15
1232.8350  -1448.61    0.9077    0.0953  2.4120e-15  2.5318e-16  2.6573e-15
1232.8649  -1441.37    1.1149    0.1053  2.9624e-15  2.7989e-16  2.6572e-15
1232.8948  -1434.13    0.8228    0.0908  2.1862e-15  2.4126e-16  2.6570e-15
1232.9247  -1426.89    1.0706    0.1033  2.8445e-15  2.7439e-16  2.6569e-15
1232.9546  -1419.66    1.0872    0.1041  2.8886e-15  2.7646e-16  2.6568e-15
1232.9845  -1412.42    1.1408    0.1065  3.0307e-15  2.8305e-16  2.6566e-15
1233.0144  -1405.18    0.9823    0.0990  2.6095e-15  2.6303e-16  2.6565e-15
1233.0443  -1397.94    0.9218    0.0960  2.4486e-15  2.5491e-16  2.6563e-15
1233.0743  -1390.70    0.9170    0.0957  2.4359e-15  2.5431e-16  2.6562e-15
1233.1042  -1383.46    1.1287    0.1060  2.9978e-15  2.8150e-16  2.6561e-15
1233.1341  -1376.23    1.1298    0.1060  3.0007e-15  2.8163e-16  2.6559e-15
1233.1640  -1368.99    1.0354    0.1016  2.7498e-15  2.6982e-16  2.6558e-15
1233.1939  -1361.75    1.0185    0.1008  2.7046e-15  2.6758e-16  2.6556e-15
1233.2238  -1354.51    1.0773    0.1035  2.8607e-15  2.7497e-16  2.6555e-15
1233.2537  -1347.27    0.9639    0.0980  2.5595e-15  2.6033e-16  2.6554e-15
1233.2836  -1340.04    1.0853    0.1039  2.8817e-15  2.7590e-16  2.6552e-15
1233.3135  -1332.80    1.0838    0.1038  2.8776e-15  2.7560e-16  2.6551e-15
1233.3434  -1325.56    0.8614    0.0928  2.2871e-15  2.4625e-16  2.6549e-15
1233.3734  -1318.32    0.9896    0.0992  2.6272e-15  2.6347e-16  2.6548e-15
1233.4033  -1311.08    0.9985    0.0997  2.6507e-15  2.6463e-16  2.6547e-15
1233.4332  -1303.85    1.0778    0.1035  2.8610e-15  2.7473e-16  2.6545e-15
1233.4631  -1296.61    1.0438    0.1019  2.7707e-15  2.7042e-16  2.6544e-15
1233.4930  -1289.37    1.0519    0.1023  2.7920e-15  2.7145e-16  2.6542e-15
1233.5229  -1282.13    0.9679    0.0982  2.5689e-15  2.6057e-16  2.6541e-15
1233.5528  -1274.89    1.0275    0.1011  2.7270e-15  2.6832e-16  2.6540e-15
1233.5827  -1267.65    0.9757    0.0985  2.5893e-15  2.6153e-16  2.6538e-15
1233.6126  -1260.42    0.8581    0.0925  2.2772e-15  2.4556e-16  2.6537e-15
1233.6425  -1253.18    0.9988    0.0997  2.6505e-15  2.6453e-16  2.6535e-15
1233.6725  -1245.94    1.1708    0.1078  3.1066e-15  2.8595e-16  2.6534e-15
1233.7024  -1238.70    1.0269    0.1010  2.7246e-15  2.6808e-16  2.6533e-15
1233.7323  -1231.46    1.0664    0.1029  2.8293e-15  2.7307e-16  2.6531e-15
1233.7622  -1224.23    0.9389    0.0967  2.4908e-15  2.5649e-16  2.6530e-15
1233.7921  -1216.99    1.0231    0.1008  2.7140e-15  2.6745e-16  2.6529e-15
1233.8220  -1209.75    1.0480    0.1020  2.7800e-15  2.7054e-16  2.6527e-15
1233.8519  -1202.51    1.0226    0.1008  2.7125e-15  2.6735e-16  2.6526e-15
1233.8818  -1195.27    1.0065    0.1000  2.6696e-15  2.6528e-16  2.6524e-15
1233.9117  -1188.03    1.0645    0.1028  2.8233e-15  2.7271e-16  2.6523e-15
1233.9416  -1180.80    0.9551    0.0975  2.5331e-15  2.5853e-16  2.6522e-15
1233.9716  -1173.56    1.0101    0.1002  2.6789e-15  2.6573e-16  2.6520e-15
1234.0015  -1166.32    1.0884    0.1039  2.8864e-15  2.7565e-16  2.6519e-15
1234.0314  -1159.08    0.8870    0.0940  2.3520e-15  2.4929e-16  2.6517e-15
1234.0613  -1151.84    0.9236    0.0959  2.4490e-15  2.5423e-16  2.6516e-15
1234.0912  -1144.61    0.8933    0.0943  2.3686e-15  2.5011e-16  2.6515e-15
1234.1211  -1137.37    1.1001    0.1045  2.9168e-15  2.7702e-16  2.6513e-15
1234.1510  -1130.13    1.0210    0.1007  2.7070e-15  2.6704e-16  2.6512e-15
1234.1809  -1122.89    0.8170    0.0903  2.1658e-15  2.3947e-16  2.6511e-15
1234.2108  -1115.65    0.8802    0.0937  2.3334e-15  2.4835e-16  2.6509e-15
1234.2407  -1108.41    1.0100    0.1002  2.6772e-15  2.6571e-16  2.6508e-15
1234.2707  -1101.18    0.9458    0.0971  2.5069e-15  2.5729e-16  2.6506e-15
1234.3006  -1093.94    0.9078    0.0951  2.4061e-15  2.5217e-16  2.6505e-15
1234.3305  -1086.70    0.9436    0.0970  2.5008e-15  2.5700e-16  2.6504e-15
1234.3604  -1079.46    0.9823    0.0989  2.6033e-15  2.6207e-16  2.6502e-15
1234.3903  -1072.22    1.0092    0.1002  2.6743e-15  2.6558e-16  2.6501e-15
1234.4202  -1064.99    0.9946    0.0995  2.6357e-15  2.6367e-16  2.6500e-15
1234.4501  -1057.75    1.1370    0.1063  3.0128e-15  2.8163e-16  2.6498e-15
