# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1145.4380  -1919.20    1.3555    0.1320  4.9555e-15  4.8270e-16  3.6558e-15
1145.4679  -1911.42    1.2468    0.1267  4.5576e-15  4.6317e-16  3.6555e-15
1145.4978  -1903.64    1.0772    0.1180  3.9373e-15  4.3116e-16  3.6552e-15
1145.5277  -1895.86    0.9027    0.1082  3.2995e-15  3.9550e-16  3.6550e-15
1145.5576  -1888.08    1.0776    0.1179  3.9383e-15  4.3100e-16  3.6547e-15
1145.5875  -1880.30    1.0890    0.1185  3.9797e-15  4.3321e-16  3.6544e-15
1145.6174  -1872.53    0.9754    0.1123  3.5641e-15  4.1043e-16  3.6541e-15
1145.6473  -1864.75    1.0929    0.1187  3.9934e-15  4.3373e-16  3.6538e-15
1145.6772  -1856.97    1.1183    0.1200  4.0857e-15  4.3858e-16  3.6536e-15
1145.7071  -1849.19    0.9581    0.1113  3.5000e-15  4.0658e-16  3.6533e-15
1145.7371  -1841.41    1.0406    0.1159  3.8014e-15  4.2322e-16  3.6530e-15
1145.7670  -1833.64    0.9179    0.1090  3.3527e-15  3.9807e-16  3.6527e-15
1145.7969  -1825.86    0.9260    0.1094  3.3822e-15  3.9966e-16  3.6524e-15
1145.8268  -1818.08    0.9143    0.1087  3.3391e-15  3.9703e-16  3.6521e-15
1145.8567  -1810.30    0.9791    0.1124  3.5756e-15  4.1051e-16  3.6519e-15
1145.8866  -1802.52    0.8987    0.1078  3.2818e-15  3.9359e-16  3.6516e-15
1145.9165  -1794.75    1.0631    0.1170  3.8815e-15  4.2710e-16  3.6513e-15
1145.9464  -1786.97    0.8166    0.1029  2.9814e-15  3.7558e-16  3.6510e-15
1145.9763  -1779.19    1.0123    0.1142  3.6955e-15  4.1693e-16  3.6507e-15
1146.0062  -1771.41    1.0123    0.1142  3.6952e-15  4.1680e-16  3.6504e-15
1146.0362  -1763.63    0.9613    0.1113  3.5090e-15  4.0630e-16  3.6501e-15
1146.0661  -1755.85    1.3449    0.1311  4.9086e-15  4.7853e-16  3.6499e-15
1146.0960  -1748.08    1.0533    0.1163  3.8441e-15  4.2444e-16  3.6496e-15
1146.1259  -1740.30    0.8298    0.1035  3.0280e-15  3.7774e-16  3.6493e-15
1146.1558  -1732.52    1.2444    0.1262  4.5406e-15  4.6033e-16  3.6490e-15
1146.1857  -1724.74    0.9982    0.1133  3.6423e-15  4.1324e-16  3.6487e-15
1146.2156  -1716.96    0.9110    0.1083  3.3237e-15  3.9518e-16  3.6484e-15
1146.2455  -1709.19    0.9978    0.1132  3.6400e-15  4.1300e-16  3.6481e-15
1146.2754  -1701.41    0.9622    0.1112  3.5098e-15  4.0579e-16  3.6478e-15
1146.3053  -1693.63    0.7310    0.0973  2.6662e-15  3.5502e-16  3.6475e-15
1146.3353  -1685.85    0.9689    0.1116  3.5340e-15  4.0710e-16  3.6472e-15
1146.3652  -1678.07    0.9778    0.1121  3.5659e-15  4.0868e-16  3.6470e-15
1146.3951  -1670.29    1.1904    0.1234  4.3410e-15  4.4985e-16  3.6467e-15
1146.4250  -1662.52    1.1144    0.1194  4.0637e-15  4.3540e-16  3.6464e-15
1146.4549  -1654.74    0.9705    0.1116  3.5385e-15  4.0704e-16  3.6461e-15
1146.4848  -1646.96    1.1014    0.1188  4.0155e-15  4.3302e-16  3.6458e-15
1146.5147  -1639.18    1.0106    0.1139  3.6842e-15  4.1507e-16  3.6455e-15
1146.5446  -1631.40    0.9953    0.1130  3.6280e-15  4.1190e-16  3.6452e-15
1146.5745  -1623.63    0.9174    0.1246  3.3439e-15  4.5406e-16  3.6449e-15
1146.6044  -1615.85    1.1951    0.1623  4.3558e-15  5.9145e-16  3.6446e-15
1146.6344  -1608.07    1.1377    0.1565  4.1462e-15  5.7052e-16  3.6443e-15
1146.6643  -1600.29    1.1273    0.1601  4.1079e-15  5.8332e-16  3.6440e-15
1146.6942  -1592.51    1.0589    0.1549  3.8584e-15  5.6457e-16  3.6437e-15
1146.7241  -1584.74    1.0008    0.1476  3.6462e-15  5.3779e-16  3.6434e-15
1146.7540  -1576.96    1.1945    0.1629  4.3518e-15  5.9330e-16  3.6431e-15
1146.7839  -1569.18    0.8881    0.1381  3.2353e-15  5.0307e-16  3.6428e-15
1146.8138  -1561.40    1.0471    0.1511  3.8142e-15  5.5055e-16  3.6425e-15
1146.8437  -1553.62    1.0204    0.1483  3.7167e-15  5.4032e-16  3.6422e-15
1146.8736  -1545.84    0.9362    0.1487  3.4097e-15  5.4161e-16  3.6419e-15
1146.9035  -1538.07    0.9578    0.1509  3.4880e-15  5.4970e-16  3.6417e-15
1146.9335  -1530.29    1.0977    0.1541  3.9972e-15  5.6102e-16  3.6414e-15
1146.9634  -1522.51    1.0832    0.1542  3.9441e-15  5.6150e-16  3.6411e-15
1146.9933  -1514.73    1.0444    0.1495  3.8022e-15  5.4436e-16  3.6408e-15
1147.0232  -1506.95    1.0148    0.1522  3.6943e-15  5.5398e-16  3.6405e-15
1147.0531  -1499.18    0.9182    0.1405  3.3422e-15  5.1134e-16  3.6402e-15
1147.0830  -1491.40    0.9764    0.1452  3.5540e-15  5.2840e-16  3.6399e-15
1147.1129  -1483.62    1.0285    0.1316  3.7433e-15  4.7913e-16  3.6396e-15
1147.1428  -1475.84    1.0982    0.1232  3.9968e-15  4.4819e-16  3.6392e-15
1147.1727  -1468.06    1.0898    0.1178  3.9659e-15  4.2868e-16  3.6389e-15
1147.2026  -1460.28    0.8680    0.1054  3.1585e-15  3.8360e-16  3.6386e-15
1147.2326  -1452.51    1.0130    0.1136  3.6858e-15  4.1340e-16  3.6383e-15
1147.2625  -1444.73    1.0509    0.1156  3.8232e-15  4.2073e-16  3.6380e-15
