# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1183.9022  -2358.44    1.0786    0.1158  3.1179e-15  3.3483e-16  2.8908e-15
1183.9321  -2350.92    0.9406    0.1083  2.7185e-15  3.1316e-16  2.8903e-15
1183.9620  -2343.41    0.9361    0.1081  2.7052e-15  3.1241e-16  2.8899e-15
1183.9919  -2335.89    0.9392    0.1083  2.7139e-15  3.1281e-16  2.8894e-15
1184.0219  -2328.38    1.0449    0.1140  3.0186e-15  3.2937e-16  2.8890e-15
1184.0518  -2320.87    1.0150    0.1124  2.9319e-15  3.2466e-16  2.8886e-15
1184.0817  -2313.35    0.8621    0.1038  2.4898e-15  2.9988e-16  2.8881e-15
1184.1116  -2305.84    0.9615    0.1095  2.7766e-15  3.1617e-16  2.8877e-15
1184.1415  -2298.32    0.9605    0.1094  2.7732e-15  3.1585e-16  2.8873e-15
1184.1714  -2290.81    1.1656    0.1202  3.3650e-15  3.4706e-16  2.8868e-15
1184.2013  -2283.29    0.9177    0.1070  2.6488e-15  3.0875e-16  2.8864e-15
1184.2312  -2275.78    1.0098    0.1120  2.9142e-15  3.2335e-16  2.8860e-15
1184.2611  -2268.26    0.9986    0.1114  2.8816e-15  3.2151e-16  2.8855e-15
1184.2910  -2260.75    1.0252    0.1129  2.9577e-15  3.2568e-16  2.8851e-15
1184.3210  -2253.24    1.0120    0.1121  2.9193e-15  3.2342e-16  2.8847e-15
1184.3509  -2245.72    1.0400    0.1136  2.9997e-15  3.2768e-16  2.8843e-15
1184.3808  -2238.21    1.0323    0.1132  2.9771e-15  3.2642e-16  2.8839e-15
1184.4107  -2230.69    1.0001    0.1115  2.8836e-15  3.2137e-16  2.8834e-15
1184.4406  -2223.18    1.0759    0.1155  3.1017e-15  3.3297e-16  2.8830e-15
1184.4705  -2215.66    0.9982    0.1114  2.8774e-15  3.2107e-16  2.8826e-15
1184.5004  -2208.15    0.9580    0.1091  2.7611e-15  3.1447e-16  2.8822e-15
1184.5303  -2200.64    0.8485    0.1028  2.4452e-15  2.9638e-16  2.8818e-15
1184.5602  -2193.12    1.0021    0.1115  2.8874e-15  3.2129e-16  2.8814e-15
1184.5901  -2185.61    1.1072    0.1170  3.1898e-15  3.3713e-16  2.8810e-15
1184.6201  -2178.09    0.9877    0.1107  2.8452e-15  3.1886e-16  2.8806e-15
1184.6500  -2170.58    0.7966    0.0997  2.2943e-15  2.8718e-16  2.8802e-15
1184.6799  -2163.06    1.0618    0.1147  3.0577e-15  3.3027e-16  2.8798e-15
1184.7098  -2155.55    0.9866    0.1106  2.8408e-15  3.1845e-16  2.8794e-15
1184.7397  -2148.04    0.9031    0.1059  2.6001e-15  3.0489e-16  2.8790e-15
1184.7696  -2140.52    0.8989    0.1148  2.5876e-15  3.3038e-16  2.8786e-15
1184.7995  -2133.01    1.1843    0.1454  3.4087e-15  4.1855e-16  2.8782e-15
1184.8294  -2125.49    1.0615    0.1571  3.0548e-15  4.5202e-16  2.8778e-15
1184.8593  -2117.98    1.0349    0.1560  2.9779e-15  4.4891e-16  2.8774e-15
1184.8892  -2110.46    0.9746    0.1482  2.8040e-15  4.2627e-16  2.8770e-15
1184.9192  -2102.95    1.0149    0.1517  2.9194e-15  4.3631e-16  2.8766e-15
1184.9491  -2095.43    0.8214    0.1356  2.3626e-15  3.8992e-16  2.8763e-15
1184.9790  -2087.92    1.0613    0.1531  3.0523e-15  4.4034e-16  2.8759e-15
1185.0089  -2080.41    0.8789    0.1457  2.5274e-15  4.1892e-16  2.8755e-15
1185.0388  -2072.89    0.9478    0.1426  2.7250e-15  4.0989e-16  2.8751e-15
1185.0687  -2065.38    1.0492    0.1479  3.0161e-15  4.2532e-16  2.8748e-15
1185.0986  -2057.86    1.1592    0.1601  3.3320e-15  4.6021e-16  2.8744e-15
1185.1285  -2050.35    1.1468    0.1620  3.2960e-15  4.6571e-16  2.8740e-15
1185.1584  -2042.83    0.9684    0.1488  2.7830e-15  4.2757e-16  2.8736e-15
1185.1883  -2035.32    1.2036    0.1644  3.4581e-15  4.7224e-16  2.8733e-15
1185.2183  -2027.81    1.0348    0.1536  2.9728e-15  4.4127e-16  2.8729e-15
1185.2482  -2020.29    0.9009    0.1435  2.5880e-15  4.1212e-16  2.8726e-15
1185.2781  -2012.78    1.1230    0.1567  3.2255e-15  4.5016e-16  2.8722e-15
1185.3080  -2005.26    0.9711    0.1464  2.7888e-15  4.2039e-16  2.8718e-15
1185.3379  -1997.75    1.0377    0.1427  2.9798e-15  4.0965e-16  2.8715e-15
1185.3678  -1990.23    1.0837    0.1231  3.1115e-15  3.5330e-16  2.8711e-15
1185.3977  -1982.72    1.0079    0.1113  2.8935e-15  3.1953e-16  2.8708e-15
1185.4276  -1975.21    0.9355    0.1073  2.6852e-15  3.0804e-16  2.8704e-15
1185.4575  -1967.69    0.8450    0.1021  2.4253e-15  2.9292e-16  2.8701e-15
1185.4874  -1960.18    0.9829    0.1098  2.8205e-15  3.1512e-16  2.8697e-15
1185.5174  -1952.66    1.0424    0.1130  2.9910e-15  3.2430e-16  2.8694e-15
1185.5473  -1945.15    0.9052    0.1055  2.5971e-15  3.0265e-16  2.8690e-15
1185.5772  -1937.63    1.0255    0.1121  2.9419e-15  3.2165e-16  2.8687e-15
1185.6071  -1930.12    1.0097    0.1113  2.8962e-15  3.1914e-16  2.8684e-15
1185.6370  -1922.60    1.0119    0.1113  2.9022e-15  3.1927e-16  2.8680e-15
1185.6669  -1915.09    0.9408    0.1074  2.6978e-15  3.0797e-16  2.8677e-15
1185.6968  -1907.58    0.9071    0.1055  2.6010e-15  3.0248e-16  2.8674e-15
1185.7267  -1900.06    0.8211    0.1005  2.3542e-15  2.8815e-16  2.8670e-15
1185.7566  -1892.55    0.9097    0.1056  2.6078e-15  3.0283e-16  2.8667e-15
1185.7865  -1885.03    1.0210    0.1117  2.9266e-15  3.2016e-16  2.8664e-15
