# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1159.4657  -2410.99    1.1288    0.1138  3.9363e-15  3.9680e-16  3.4873e-15
1159.4957  -2403.32    1.0832    0.1115  3.7768e-15  3.8886e-16  3.4869e-15
1159.5256  -2395.65    0.9483    0.1045  3.3063e-15  3.6441e-16  3.4864e-15
1159.5555  -2387.98    1.0447    0.1096  3.6417e-15  3.8195e-16  3.4860e-15
1159.5854  -2380.31    0.9746    0.1317  3.3969e-15  4.5897e-16  3.4856e-15
1159.6153  -2372.64    0.8186    0.1317  2.8529e-15  4.5897e-16  3.4851e-15
1159.6452  -2364.96    0.9024    0.1367  3.1445e-15  4.7631e-16  3.4847e-15
1159.6751  -2357.29    1.0279    0.1450  3.5816e-15  5.0539e-16  3.4843e-15
1159.7050  -2349.62    1.0951    0.1534  3.8150e-15  5.3430e-16  3.4838e-15
1159.7349  -2341.95    1.0663    0.1465  3.7144e-15  5.1021e-16  3.4834e-15
1159.7648  -2334.28    0.8588    0.1372  2.9913e-15  4.7785e-16  3.4830e-15
1159.7948  -2326.61    1.0428    0.1478  3.6314e-15  5.1457e-16  3.4825e-15
1159.8247  -2318.94    1.0797    0.1481  3.7597e-15  5.1567e-16  3.4821e-15
1159.8546  -2311.26    0.9616    0.1398  3.3480e-15  4.8678e-16  3.4816e-15
1159.8845  -2303.59    1.0841    0.1502  3.7741e-15  5.2296e-16  3.4812e-15
1159.9144  -2295.92    1.0187    0.1475  3.5457e-15  5.1347e-16  3.4808e-15
1159.9443  -2288.25    1.1114    0.1504  3.8680e-15  5.2335e-16  3.4803e-15
1159.9742  -2280.58    0.8847    0.1348  3.0787e-15  4.6911e-16  3.4799e-15
1160.0041  -2272.91    0.9604    0.1373  3.3416e-15  4.7775e-16  3.4794e-15
1160.0340  -2265.24    0.9899    0.1464  3.4439e-15  5.0943e-16  3.4790e-15
1160.0639  -2257.57    0.8005    0.1285  2.7845e-15  4.4698e-16  3.4786e-15
1160.0939  -2249.89    1.0017    0.1431  3.4842e-15  4.9780e-16  3.4781e-15
1160.1238  -2242.22    0.9070    0.1381  3.1544e-15  4.8019e-16  3.4777e-15
1160.1537  -2234.55    0.7558    0.1247  2.6281e-15  4.3368e-16  3.4772e-15
1160.1836  -2226.88    0.8152    0.0970  2.8342e-15  3.3710e-16  3.4768e-15
1160.2135  -2219.21    0.7335    0.0921  2.5497e-15  3.2015e-16  3.4763e-15
1160.2434  -2211.54    0.9432    0.1041  3.2786e-15  3.6178e-16  3.4759e-15
1160.2733  -2203.87    0.8991    0.1017  3.1247e-15  3.5331e-16  3.4754e-15
1160.3032  -2196.19    0.6523    0.0870  2.2667e-15  3.0220e-16  3.4750e-15
1160.3331  -2188.52    1.0147    0.1078  3.5257e-15  3.7461e-16  3.4746e-15
1160.3630  -2180.85    0.9392    0.1038  3.2627e-15  3.6062e-16  3.4741e-15
1160.3930  -2173.18    0.9212    0.1028  3.2000e-15  3.5716e-16  3.4737e-15
1160.4229  -2165.51    0.9000    0.1016  3.1257e-15  3.5304e-16  3.4732e-15
1160.4528  -2157.84    1.0443    0.1093  3.6268e-15  3.7969e-16  3.4728e-15
1160.4827  -2150.17    0.9322    0.1034  3.2369e-15  3.5914e-16  3.4723e-15
1160.5126  -2142.49    0.8431    0.0984  2.9271e-15  3.4179e-16  3.4719e-15
1160.5425  -2134.82    0.8807    0.1006  3.0573e-15  3.4909e-16  3.4714e-15
1160.5724  -2127.15    0.9212    0.1028  3.1974e-15  3.5668e-16  3.4709e-15
1160.6023  -2119.48    0.8506    0.0989  2.9519e-15  3.4308e-16  3.4705e-15
1160.6322  -2111.81    0.9481    0.1042  3.2899e-15  3.6167e-16  3.4700e-15
1160.6621  -2104.14    0.8599    0.0994  2.9834e-15  3.4489e-16  3.4696e-15
1160.6921  -2096.47    0.9488    0.1043  3.2913e-15  3.6187e-16  3.4691e-15
1160.7220  -2088.80    0.9040    0.1019  3.1356e-15  3.5336e-16  3.4687e-15
1160.7519  -2081.12    1.0021    0.1071  3.4754e-15  3.7156e-16  3.4682e-15
1160.7818  -2073.45    1.0722    0.1107  3.7180e-15  3.8387e-16  3.4678e-15
1160.8117  -2065.78    0.9720    0.1055  3.3702e-15  3.6579e-16  3.4673e-15
1160.8416  -2058.11    1.0434    0.1092  3.6174e-15  3.7870e-16  3.4668e-15
1160.8715  -2050.44    1.2111    0.1175  4.1982e-15  4.0729e-16  3.4664e-15
1160.9014  -2042.77    1.0353    0.1088  3.5883e-15  3.7700e-16  3.4659e-15
1160.9313  -2035.10    0.9284    0.1031  3.2174e-15  3.5742e-16  3.4654e-15
1160.9612  -2027.42    1.0108    0.1075  3.5026e-15  3.7252e-16  3.4650e-15
1160.9912  -2019.75    0.9343    0.1035  3.2370e-15  3.5842e-16  3.4645e-15
1161.0211  -2012.08    0.9562    0.1046  3.3123e-15  3.6243e-16  3.4641e-15
1161.0510  -2004.41    0.8941    0.1013  3.0968e-15  3.5079e-16  3.4636e-15
1161.0809  -1996.74    0.9690    0.1053  3.3559e-15  3.6482e-16  3.4631e-15
1161.1108  -1989.07    0.9132    0.1023  3.1622e-15  3.5425e-16  3.4627e-15
1161.1407  -1981.40    1.1325    0.1137  3.9210e-15  3.9351e-16  3.4622e-15
1161.1706  -1973.72    1.0175    0.1078  3.5223e-15  3.7334e-16  3.4617e-15
1161.2005  -1966.05    1.0392    0.1090  3.5969e-15  3.7712e-16  3.4613e-15
1161.2304  -1958.38    0.9021    0.1017  3.1219e-15  3.5194e-16  3.4608e-15
1161.2603  -1950.71    0.7634    0.0937  2.6418e-15  3.2438e-16  3.4603e-15
1161.2903  -1943.04    1.0010    0.1070  3.4634e-15  3.7005e-16  3.4598e-15
1161.3202  -1935.37    1.0083    0.1073  3.4880e-15  3.7134e-16  3.4594e-15
1161.3501  -1927.70    1.0422    0.1091  3.6050e-15  3.7734e-16  3.4589e-15
1161.3800  -1920.03    0.9932    0.1066  3.4350e-15  3.6855e-16  3.4584e-15
