# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1244.4401  -2239.22    1.0294    0.1009  2.7048e-15  2.6508e-16  2.6276e-15
1244.4700  -2232.07    0.9102    0.0950  2.3917e-15  2.4961e-16  2.6277e-15
1244.4999  -2224.91    0.8601    0.0924  2.2603e-15  2.4276e-16  2.6278e-15
1244.5298  -2217.76    0.9616    0.0976  2.5269e-15  2.5641e-16  2.6279e-15
1244.5597  -2210.61    1.0828    0.1034  2.8455e-15  2.7182e-16  2.6280e-15
1244.5896  -2203.46    0.9916    0.0990  2.6061e-15  2.6031e-16  2.6281e-15
1244.6195  -2196.31    0.9564    0.0973  2.5137e-15  2.5563e-16  2.6282e-15
1244.6494  -2189.16    0.9557    0.0972  2.5119e-15  2.5555e-16  2.6283e-15
1244.6793  -2182.00    1.1654    0.1072  3.0633e-15  2.8173e-16  2.6284e-15
1244.7092  -2174.85    1.0711    0.1028  2.8154e-15  2.7033e-16  2.6286e-15
1244.7392  -2167.70    0.9088    0.0949  2.3889e-15  2.4941e-16  2.6287e-15
1244.7691  -2160.55    0.9048    0.0947  2.3784e-15  2.4888e-16  2.6288e-15
1244.7990  -2153.40    0.7358    0.0856  1.9343e-15  2.2498e-16  2.6289e-15
1244.8289  -2146.25    0.9426    0.0966  2.4780e-15  2.5386e-16  2.6290e-15
1244.8588  -2139.09    1.0979    0.1041  2.8865e-15  2.7359e-16  2.6291e-15
1244.8887  -2131.94    1.0845    0.1034  2.8513e-15  2.7196e-16  2.6292e-15
1244.9186  -2124.79    0.9521    0.0971  2.5035e-15  2.5518e-16  2.6293e-15
1244.9485  -2117.64    1.0002    0.0994  2.6300e-15  2.6139e-16  2.6294e-15
1244.9784  -2110.49    1.0721    0.1028  2.8191e-15  2.7040e-16  2.6295e-15
1245.0083  -2103.34    0.9824    0.0985  2.5833e-15  2.5914e-16  2.6297e-15
1245.0383  -2096.18    1.0691    0.1027  2.8115e-15  2.7016e-16  2.6298e-15
1245.0682  -2089.03    1.0766    0.1031  2.8312e-15  2.7111e-16  2.6299e-15
1245.0981  -2081.88    0.9179    0.0954  2.4142e-15  2.5086e-16  2.6300e-15
1245.1280  -2074.73    1.0321    0.1010  2.7146e-15  2.6555e-16  2.6301e-15
1245.1579  -2067.58    1.0552    0.1021  2.7755e-15  2.6849e-16  2.6303e-15
1245.1878  -2060.43    1.0241    0.1006  2.6938e-15  2.6459e-16  2.6304e-15
1245.2177  -2053.27    1.1112    0.1047  2.9230e-15  2.7531e-16  2.6305e-15
1245.2476  -2046.12    1.0195    0.1003  2.6818e-15  2.6388e-16  2.6306e-15
1245.2775  -2038.97    1.0381    0.1012  2.7311e-15  2.6630e-16  2.6307e-15
1245.3074  -2031.82    1.0533    0.1020  2.7712e-15  2.6824e-16  2.6309e-15
1245.3374  -2024.67    0.9409    0.0965  2.4755e-15  2.5394e-16  2.6310e-15
1245.3673  -2017.52    0.9602    0.0975  2.5264e-15  2.5650e-16  2.6311e-15
1245.3972  -2010.36    0.9430    0.0966  2.4811e-15  2.5421e-16  2.6312e-15
1245.4271  -2003.21    0.9856    0.0987  2.5936e-15  2.5981e-16  2.6314e-15
1245.4570  -1996.06    1.0674    0.1026  2.8089e-15  2.7007e-16  2.6315e-15
1245.4869  -1988.91    1.0222    0.1005  2.6901e-15  2.6437e-16  2.6316e-15
1245.5168  -1981.76    1.0173    0.1002  2.6774e-15  2.6373e-16  2.6318e-15
1245.5467  -1974.61    0.8278    0.0906  2.1787e-15  2.3846e-16  2.6319e-15
1245.5766  -1967.45    0.7965    0.0890  2.0965e-15  2.3414e-16  2.6320e-15
1245.6065  -1960.30    0.9672    0.0978  2.5459e-15  2.5737e-16  2.6322e-15
1245.6365  -1953.15    1.0607    0.1023  2.7922e-15  2.6927e-16  2.6323e-15
1245.6664  -1946.00    0.8709    0.0929  2.2925e-15  2.4450e-16  2.6324e-15
1245.6963  -1938.85    0.9613    0.0974  2.5306e-15  2.5651e-16  2.6326e-15
1245.7262  -1931.70    1.0424    0.1014  2.7443e-15  2.6694e-16  2.6327e-15
1245.7561  -1924.54    0.8926    0.0940  2.3501e-15  2.4746e-16  2.6328e-15
1245.7860  -1917.39    1.2032    0.1087  3.1680e-15  2.8633e-16  2.6330e-15
1245.8159  -1910.24    1.0560    0.1020  2.7807e-15  2.6856e-16  2.6331e-15
1245.8458  -1903.09    0.9599    0.0973  2.5278e-15  2.5633e-16  2.6333e-15
1245.8757  -1895.94    0.9122    0.0949  2.4021e-15  2.4998e-16  2.6334e-15
