# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1325.2270  -2090.37    1.1055    0.0857  5.7032e-15  4.4199e-16  5.1590e-15
1325.2569  -2083.65    1.0666    0.0842  5.5066e-15  4.3453e-16  5.1627e-15
1325.2868  -2076.94    1.0226    0.0824  5.2835e-15  4.2569e-16  5.1665e-15
1325.3167  -2070.22    1.1168    0.0860  5.7741e-15  4.4476e-16  5.1704e-15
1325.3466  -2063.50    1.0832    0.0847  5.6051e-15  4.3823e-16  5.1743e-15
1325.3765  -2056.78    1.0926    0.0850  5.6578e-15  4.4024e-16  5.1783e-15
1325.4064  -2050.06    1.1290    0.0864  5.8508e-15  4.4765e-16  5.1823e-15
1325.4363  -2043.34    0.9702    0.0801  5.0320e-15  4.1559e-16  5.1864e-15
1325.4662  -2036.62    0.9287    0.0784  4.8203e-15  4.0688e-16  5.1906e-15
1325.4962  -2029.90    1.0143    0.0819  5.2691e-15  4.2522e-16  5.1948e-15
1325.5261  -2023.18    0.9665    0.0799  5.0248e-15  4.1541e-16  5.1990e-15
1325.5560  -2016.46    0.9900    0.0808  5.1513e-15  4.2055e-16  5.2033e-15
1325.5859  -2009.74    0.9936    0.0809  5.1742e-15  4.2146e-16  5.2077e-15
1325.6158  -2003.03    0.9450    0.0789  4.9256e-15  4.1136e-16  5.2121e-15
1325.6457  -1996.31    1.0162    0.0818  5.3013e-15  4.2652e-16  5.2166e-15
1325.6756  -1989.59    1.0476    0.0830  5.4695e-15  4.3324e-16  5.2211e-15
1325.7055  -1982.87    0.9892    0.0806  5.1694e-15  4.2137e-16  5.2256e-15
1325.7354  -1976.15    1.0037    0.0812  5.2498e-15  4.2461e-16  5.2303e-15
1325.7653  -1969.43    0.9832    0.0803  5.1468e-15  4.2045e-16  5.2349e-15
1325.7953  -1962.71    1.0660    0.0835  5.5857e-15  4.3774e-16  5.2396e-15
1325.8252  -1955.99    1.0432    0.0826  5.4708e-15  4.3330e-16  5.2443e-15
1325.8551  -1949.27    0.9712    0.0797  5.0980e-15  4.1846e-16  5.2491e-15
1325.8850  -1942.55    1.1571    0.0869  6.0793e-15  4.5649e-16  5.2539e-15
1325.9149  -1935.83    1.1058    0.0849  5.8152e-15  4.4653e-16  5.2588e-15
1325.9448  -1929.12    1.0861    0.0841  5.7171e-15  4.4280e-16  5.2637e-15
1325.9747  -1922.40    1.1031    0.0847  5.8117e-15  4.4646e-16  5.2687e-15
1326.0046  -1915.68    0.9908    0.0803  5.2250e-15  4.2364e-16  5.2736e-15
1326.0345  -1908.96    0.9387    0.0782  4.9552e-15  4.1277e-16  5.2787e-15
1326.0644  -1902.24    1.0831    0.0839  5.7230e-15  4.4311e-16  5.2837e-15
1326.0944  -1895.52    1.0628    0.0830  5.6210e-15  4.3910e-16  5.2888e-15
1326.1243  -1888.80    1.0871    0.0839  5.7550e-15  4.4431e-16  5.2939e-15
1326.1542  -1882.08    1.0612    0.0829  5.6233e-15  4.3923e-16  5.2991e-15
1326.1841  -1875.36    1.0144    0.0810  5.3805e-15  4.2975e-16  5.3042e-15
1326.2140  -1868.64    0.9482    0.0783  5.0345e-15  4.1585e-16  5.3095e-15
1326.2439  -1861.93    1.1130    0.0847  5.9155e-15  4.5033e-16  5.3147e-15
1326.2738  -1855.21    0.9821    0.0796  5.2250e-15  4.2360e-16  5.3200e-15
1326.3037  -1848.49    0.9249    0.0773  4.9255e-15  4.1149e-16  5.3253e-15
1326.3336  -1841.77    0.9241    0.0772  4.9258e-15  4.1155e-16  5.3306e-15
1326.3635  -1835.05    0.9227    0.0771  4.9233e-15  4.1155e-16  5.3360e-15
1326.3935  -1828.33    0.8720    0.0750  4.6576e-15  4.0050e-16  5.3413e-15
1326.4234  -1821.61    1.0058    0.0804  5.3780e-15  4.2979e-16  5.3467e-15
1326.4533  -1814.89    0.9438    0.0779  5.0511e-15  4.1672e-16  5.3521e-15
1326.4832  -1808.17    1.0430    0.0818  5.5881e-15  4.3801e-16  5.3576e-15
1326.5131  -1801.45    1.0460    0.0818  5.6096e-15  4.3881e-16  5.3631e-15
1326.5430  -1794.73    1.0022    0.0801  5.3805e-15  4.2983e-16  5.3685e-15
1326.5729  -1788.02    1.1000    0.0838  5.9112e-15  4.5023e-16  5.3740e-15
