# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1406.2532    743.78    1.0054    0.0909  2.7914e-15  2.5233e-16  2.7762e-15
1406.2831    750.17    0.9880    0.0883  2.7406e-15  2.4484e-16  2.7739e-15
1406.3130    756.56    1.0520    0.0904  2.9156e-15  2.5053e-16  2.7715e-15
1406.3429    762.96    1.0472    0.0924  2.8998e-15  2.5587e-16  2.7691e-15
1406.3728    769.35    0.9806    0.0889  2.7129e-15  2.4592e-16  2.7667e-15
1406.4027    775.74    0.9592    0.0903  2.6514e-15  2.4959e-16  2.7643e-15
1406.4326    782.13    0.9468    0.0887  2.6149e-15  2.4498e-16  2.7619e-15
1406.4625    788.52    0.9936    0.0904  2.7418e-15  2.4933e-16  2.7595e-15
1406.4924    794.92    0.9902    0.0900  2.7300e-15  2.4805e-16  2.7570e-15
1406.5223    801.31    1.0379    0.0914  2.8589e-15  2.5179e-16  2.7546e-15
1406.5523    807.70    1.0218    0.0919  2.8122e-15  2.5286e-16  2.7521e-15
1406.5822    814.09    0.8376    0.0840  2.3031e-15  2.3095e-16  2.7497e-15
1406.6121    820.49    1.0387    0.0929  2.8536e-15  2.5514e-16  2.7472e-15
1406.6420    826.88    0.9958    0.0909  2.7332e-15  2.4939e-16  2.7447e-15
1406.6719    833.27    0.8860    0.0859  2.4297e-15  2.3556e-16  2.7422e-15
1406.7018    839.66    0.9742    0.0906  2.6690e-15  2.4813e-16  2.7397e-15
1406.7317    846.05    1.0136    0.0937  2.7743e-15  2.5654e-16  2.7372e-15
1406.7616    852.45    1.0005    0.1014  2.7362e-15  2.7730e-16  2.7347e-15
1406.7915    858.84    0.9955    0.1050  2.7199e-15  2.8685e-16  2.7322e-15
1406.8214    865.23    0.9747    0.1024  2.6606e-15  2.7957e-16  2.7297e-15
1406.8514    871.62    0.9081    0.1008  2.4767e-15  2.7491e-16  2.7272e-15
1406.8813    878.01    0.9745    0.1044  2.6551e-15  2.8445e-16  2.7246e-15
1406.9112    884.41    0.9377    0.1016  2.5524e-15  2.7663e-16  2.7221e-15
1406.9411    890.80    1.0162    0.1053  2.7635e-15  2.8629e-16  2.7196e-15
1406.9710    897.19    0.9813    0.1041  2.6662e-15  2.8294e-16  2.7170e-15
1407.0009    903.58    0.8996    0.0993  2.4419e-15  2.6947e-16  2.7145e-15
1407.0308    909.98    1.0457    0.1072  2.8359e-15  2.9080e-16  2.7119e-15
1407.0607    916.37    1.0461    0.1086  2.8343e-15  2.9420e-16  2.7094e-15
1407.0906    922.76    1.0334    0.1070  2.7972e-15  2.8973e-16  2.7068e-15
1407.1205    929.15    1.0404    0.1055  2.8135e-15  2.8521e-16  2.7043e-15
1407.1505    935.54    1.0454    0.1078  2.8243e-15  2.9128e-16  2.7017e-15
1407.1804    941.94    1.0133    0.1067  2.7349e-15  2.8798e-16  2.6991e-15
1407.2103    948.33    1.2321    0.1177  3.3224e-15  3.1736e-16  2.6966e-15
1407.2402    954.72    1.0495    0.1094  2.8275e-15  2.9478e-16  2.6940e-15
1407.2701    961.11    1.0270    0.1072  2.7641e-15  2.8854e-16  2.6914e-15
1407.3000    967.51    1.1601    0.1129  3.1192e-15  3.0355e-16  2.6889e-15
1407.3299    973.90    1.2045    0.1159  3.2357e-15  3.1147e-16  2.6863e-15
1407.3598    980.29    1.0196    0.1054  2.7362e-15  2.8289e-16  2.6837e-15
1407.3897    986.68    0.9490    0.1023  2.5444e-15  2.7426e-16  2.6812e-15
1407.4196    993.07    0.9466    0.1053  2.5355e-15  2.8205e-16  2.6786e-15
1407.4496    999.47    0.8937    0.0930  2.3915e-15  2.4875e-16  2.6760e-15
1407.4795   1005.86    1.1556    0.0991  3.0894e-15  2.6487e-16  2.6735e-15
1407.5094   1012.25    0.9910    0.0903  2.6469e-15  2.4113e-16  2.6709e-15
1407.5393   1018.64    1.1221    0.0977  2.9941e-15  2.6080e-16  2.6683e-15
1407.5692   1025.04    1.0606    0.0931  2.8273e-15  2.4826e-16  2.6658e-15
1407.5991   1031.43    1.1662    0.0996  3.1058e-15  2.6513e-16  2.6632e-15
1407.6290   1037.82    1.1245    0.0993  2.9920e-15  2.6413e-16  2.6607e-15
1407.6589   1044.21    0.8547    0.0868  2.2718e-15  2.3067e-16  2.6581e-15
1407.6888   1050.60    0.8874    0.0870  2.3564e-15  2.3117e-16  2.6556e-15
1407.7187   1057.00    1.0213    0.0932  2.7095e-15  2.4722e-16  2.6530e-15
1407.7487   1063.39    0.9863    0.0920  2.6141e-15  2.4390e-16  2.6505e-15
1407.7786   1069.78    0.9950    0.0932  2.6347e-15  2.4670e-16  2.6479e-15
1407.8085   1076.17    0.9799    0.0922  2.5923e-15  2.4388e-16  2.6454e-15
1407.8384   1082.57    1.0516    0.0951  2.7793e-15  2.5144e-16  2.6429e-15
1407.8683   1088.96    0.9330    0.0885  2.4635e-15  2.3371e-16  2.6404e-15
1407.8982   1095.35    0.8779    0.0862  2.3157e-15  2.2729e-16  2.6379e-15
1407.9281   1101.74    0.9946    0.0919  2.6210e-15  2.4207e-16  2.6353e-15
1407.9580   1108.13    1.1062    0.0975  2.9125e-15  2.5681e-16  2.6328e-15
1407.9879   1114.53    1.0167    0.0937  2.6743e-15  2.4641e-16  2.6303e-15
1408.0178   1120.92    0.9946    0.0928  2.6137e-15  2.4380e-16  2.6279e-15
1408.0478   1127.31    0.9539    0.0901  2.5044e-15  2.3664e-16  2.6254e-15
1408.0777   1133.70    0.9113    0.0870  2.3903e-15  2.2824e-16  2.6229e-15
1408.1076   1140.09    1.0660    0.0960  2.7934e-15  2.5168e-16  2.6204e-15
1408.1375   1146.49    1.0614    0.0968  2.7787e-15  2.5354e-16  2.6180e-15
1408.1674   1152.88    1.0419    0.0960  2.7251e-15  2.5112e-16  2.6155e-15
1408.1973   1159.27    1.0611    0.0962  2.7727e-15  2.5130e-16  2.6131e-15
1408.2272   1165.66    1.1989    0.1017  3.1299e-15  2.6560e-16  2.6106e-15
1408.2571   1172.06    1.0667    0.0963  2.7822e-15  2.5130e-16  2.6082e-15
1408.2870   1178.45    0.9603    0.0921  2.5023e-15  2.4005e-16  2.6058e-15
1408.3169   1184.84    0.9190    0.0895  2.3925e-15  2.3293e-16  2.6034e-15
1408.3469   1191.23    1.1695    0.1003  3.0420e-15  2.6086e-16  2.6010e-15
1408.3768   1197.62    1.2091    0.1031  3.1419e-15  2.6798e-16  2.5986e-15
1408.4067   1204.02    1.0053    0.0936  2.6100e-15  2.4304e-16  2.5963e-15
1408.4366   1210.41    0.9752    0.0931  2.5296e-15  2.4144e-16  2.5939e-15
1408.4665   1216.80    0.8920    0.0893  2.3116e-15  2.3150e-16  2.5916e-15
1408.4964   1223.19    0.8047    0.0846  2.0834e-15  2.1893e-16  2.5892e-15
1408.5263   1229.59    0.8797    0.0873  2.2758e-15  2.2586e-16  2.5869e-15
1408.5562   1235.98    0.9306    0.0960  2.4052e-15  2.4818e-16  2.5846e-15
1408.5861   1242.37    0.9829    0.0981  2.5381e-15  2.5340e-16  2.5823e-15
1408.6160   1248.76    0.9783    0.0962  2.5241e-15  2.4827e-16  2.5800e-15
1408.6460   1255.15    1.1838    0.1048  3.0516e-15  2.7023e-16  2.5778e-15
1408.6759   1261.55    0.9621    0.0958  2.4779e-15  2.4662e-16  2.5755e-15
1408.7058   1267.94    0.8883    0.0941  2.2858e-15  2.4214e-16  2.5733e-15
1408.7357   1274.33    0.8469    0.0898  2.1774e-15  2.3080e-16  2.5710e-15
1408.7656   1280.72    0.9985    0.0985  2.5649e-15  2.5308e-16  2.5688e-15
1408.7955   1287.12    1.0655    0.1022  2.7347e-15  2.6230e-16  2.5666e-15
1408.8254   1293.51    0.9748    0.0965  2.4998e-15  2.4755e-16  2.5644e-15
1408.8553   1299.90    1.0014    0.0948  2.5658e-15  2.4282e-16  2.5623e-15
1408.8852   1306.29    1.0021    0.0980  2.5654e-15  2.5091e-16  2.5601e-15
1408.9151   1312.68    1.0064    0.0998  2.5743e-15  2.5540e-16  2.5580e-15
1408.9451   1319.08    0.9739    0.0961  2.4893e-15  2.4567e-16  2.5559e-15
1408.9750   1325.47    1.0356    0.1000  2.6446e-15  2.5550e-16  2.5538e-15
1409.0049   1331.86    0.9987    0.0995  2.5485e-15  2.5383e-16  2.5517e-15
1409.0348   1338.25    1.1337    0.1059  2.8905e-15  2.7013e-16  2.5497e-15
1409.0647   1344.64    1.0021    0.1056  2.5530e-15  2.6893e-16  2.5476e-15
1409.0946   1351.04    1.0041    0.1037  2.5561e-15  2.6398e-16  2.5456e-15
1409.1245   1357.43    1.1642    0.1132  2.9611e-15  2.8788e-16  2.5436e-15
1409.1544   1363.82    1.1103    0.1110  2.8219e-15  2.8200e-16  2.5416e-15
1409.1843   1370.21    1.0508    0.1046  2.6687e-15  2.6558e-16  2.5396e-15
1409.2142   1376.61    1.0069    0.1014  2.5552e-15  2.5729e-16  2.5377e-15
1409.2442   1383.00    1.0304    0.1044  2.6128e-15  2.6483e-16  2.5358e-15
1409.2741   1389.39    0.9370    0.0967  2.3743e-15  2.4507e-16  2.5338e-15
1409.3040   1395.78    1.1556    0.1066  2.9259e-15  2.6987e-16  2.5320e-15
1409.3339   1402.17    1.0389    0.1008  2.6285e-15  2.5504e-16  2.5301e-15
1409.3638   1408.57    0.9858    0.0983  2.4923e-15  2.4847e-16  2.5282e-15
1409.3937   1414.96    0.8739    0.0958  2.2080e-15  2.4212e-16  2.5264e-15
1409.4236   1421.35    0.9994    0.1016  2.5231e-15  2.5654e-16  2.5246e-15
1409.4535   1427.74    0.9664    0.0988  2.4382e-15  2.4927e-16  2.5229e-15
1409.4834   1434.14    0.9632    0.0973  2.4284e-15  2.4526e-16  2.5211e-15
1409.5133   1440.53    0.9277    0.0954  2.3371e-15  2.4044e-16  2.5194e-15
