# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1541.5701  -1780.63    0.8535    0.1373  1.8806e-15  3.0243e-16  2.2034e-15
1541.6068  -1773.54    1.0433    0.1512  2.2983e-15  3.3310e-16  2.2029e-15
1541.6435  -1766.44    0.7495    0.1288  1.6508e-15  2.8358e-16  2.2023e-15
1541.6801  -1759.35    0.8656    0.1375  1.9058e-15  3.0282e-16  2.2018e-15
1541.7168  -1752.26    1.1487    0.1573  2.5286e-15  3.4633e-16  2.2013e-15
1541.7535  -1745.17    0.8339    0.1364  1.8352e-15  3.0016e-16  2.2007e-15
1541.7902  -1738.07    1.0561    0.1524  2.3237e-15  3.3533e-16  2.2002e-15
1541.8269  -1730.98    1.0463    0.1513  2.3016e-15  3.3281e-16  2.1996e-15
1541.8636  -1723.89    0.9860    0.1471  2.1683e-15  3.2348e-16  2.1991e-15
1541.9003  -1716.79    0.8932    0.1402  1.9637e-15  3.0825e-16  2.1985e-15
1541.9370  -1709.70    0.9969    0.1475  2.1911e-15  3.2414e-16  2.1980e-15
1541.9737  -1702.61    0.7652    0.1404  1.6815e-15  3.0860e-16  2.1974e-15
1542.0104  -1695.52    1.0311    0.1604  2.2653e-15  3.5228e-16  2.1969e-15
1542.0470  -1688.42    1.0378    0.1601  2.2794e-15  3.5162e-16  2.1963e-15
1542.0837  -1681.33    0.7914    0.1423  1.7378e-15  3.1252e-16  2.1958e-15
1542.1204  -1674.24    1.1177    0.1631  2.4535e-15  3.5801e-16  2.1952e-15
1542.1571  -1667.15    1.1868    0.1729  2.6047e-15  3.7941e-16  2.1947e-15
1542.1938  -1660.05    1.2261    0.1750  2.6903e-15  3.8407e-16  2.1941e-15
1542.2305  -1652.96    0.8291    0.1450  1.8187e-15  3.1815e-16  2.1936e-15
1542.2672  -1645.87    0.9997    0.1598  2.1923e-15  3.5048e-16  2.1930e-15
1542.3039  -1638.77    0.8761    0.1463  1.9207e-15  3.2085e-16  2.1925e-15
1542.3406  -1631.68    1.0034    0.1564  2.1994e-15  3.4275e-16  2.1919e-15
1542.3773  -1624.59    0.8405    0.1460  1.8419e-15  3.1997e-16  2.1914e-15
1542.4139  -1617.50    1.2406    0.1737  2.7179e-15  3.8047e-16  2.1908e-15
1542.4506  -1610.40    1.1047    0.1674  2.4196e-15  3.6671e-16  2.1903e-15
